"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","주당평균수업시수(교사 1인당)","주당수업시수","수업교원수"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003561","풍천초등학교","02","공립","N","","190","190","190","190","190","190","22.0","1212","55"
"경기도교육청","경기도용인교육지원청","","S090003562","한터초등학교","02","공립","N","","190","190","190","190","190","190","16.5","215","13"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003563","홍천초등학교","02","공립","N","","190","190","190","190","190","190","21.2","573","27"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003656","가능초등학교","02","공립","N","","190","190","190","190","190","190","22.1","1126","51"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003657","경의초등학교","02","공립","N","","191","191","191","191","191","191","19.8","277","14"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003658","고산초등학교","02","공립","N","","191","191","191","191","191","191","23.6","165","7"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003659","금오초등학교","02","공립","N","","190","190","190","190","190","190","20.3","405","20"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003660","녹양초등학교","02","공립","N","","191","191","191","191","191","191","23.1","623","27"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003661","동오초등학교","02","공립","N","","190","190","190","190","190","190","21.0","650","31"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003662","민락초등학교","02","공립","N","","190","190","190","190","190","190","21.5","903","42"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003663","발곡초등학교","02","공립","N","","190","190","190","190","190","190","22.0","638","29"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003664","배영초등학교","02","공립","N","","190","190","190","190","190","190","20.3","507","25"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003665","새말초등학교","02","공립","N","","190","190","190","190","190","190","21.6","908","42"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003666","솔뫼초등학교","02","공립","N","","190","190","190","190","190","190","21.0","651","31"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003667","송양초등학교","02","공립","N","","191","191","191","191","191","191","22.5","1011","45"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003669","신동초등학교","02","공립","N","","190","190","190","190","190","190","21.4","578","27"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003670","어룡초등학교","02","공립","N","","190","190","190","190","190","190","19.0","323","17"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003671","오동초등학교","02","공립","N","","191","191","191","191","191","191","20.9","689","33"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003673","의순초등학교","02","공립","N","","191","191","191","191","191","191","22.2","776","35"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003674","의정부부용초등학교","02","공립","N","","190","190","190","190","190","190","21.4","878","41"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003675","의정부서초등학교","02","공립","N","","190","190","190","190","190","190","21.9","679","31"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003676","의정부신곡초등학교","02","공립","N","","190","190","190","190","190","190","21.1","695","33"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003677","의정부용현초등학교","02","공립","N","","190","190","190","190","190","190","21.6","627","29"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003678","의정부장암초등학교","02","공립","N","","191","191","191","191","191","191","19.7","394","20"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003679","의정부중앙초등학교","02","공립","N","","190","190","190","190","190","190","21.8","502","23"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003680","의정부청룡초등학교","02","공립","N","","190","190","190","190","190","190","21.7","498","23"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003681","의정부초등학교","02","공립","N","","190","190","190","190","190","190","22.6","406","18"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003682","의정부호동초등학교","02","공립","N","","190","190","190","190","190","190","21.8","1305","60"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003685","호암초등학교","02","공립","N","","191","191","191","191","191","191","21.3","808","38"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003686","회룡초등학교","02","공립","N","","191","191","191","191","191","191","22.0","726","33"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003758","나래초등학교","02","공립","N","","190","190","190","190","190","190","22.0","176","8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003760","대서초등학교","02","공립","N","","190","190","190","190","190","190","21.8","174","8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003762","대월초등학교","02","공립","N","","190","190","190","190","190","190","22.0","176","8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003763","도암초등학교","02","공립","N","","190","190","190","190","190","190","22.0","461","21"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003764","도지초등학교","02","공립","N","","190","190","190","190","190","190","19.2","345","18"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003766","마장초등학교","02","공립","N","","190","190","190","190","190","190","21.9","856","39"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003772","백사초등학교","02","공립","N","","190","190","190","190","190","190","21.9","263","12"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003774","부발초등학교","02","공립","N","","190","190","190","190","190","190","20.6","536","26"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003776","설봉초등학교","02","공립","N","","190","190","190","190","190","190","21.9","1097","50"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003777","설성초등학교","02","공립","N","","190","190","190","190","190","190","22.3","134","6"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003778","송곡초등학교","02","공립","N","","190","190","190","190","190","190","22.6","181","8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003779","신둔초등학교","02","공립","N","","190","190","190","190","190","190","21.1","401","19"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003780","신하초등학교","02","공립","N","","190","190","190","190","190","190","21.6","844","39"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003781","아미초등학교","02","공립","N","","190","190","190","190","190","190","22.7","1088","48"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003782","안흥초등학교","02","공립","N","","190","190","190","190","190","190","21.6","928","43"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003784","율면초등학교","02","공립","N","","191","191","191","191","191","191","17.2","103","6"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003786","이천가산초등학교","02","공립","N","","191","191","191","191","191","191","20.9","356","17"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003787","이천남초등학교","02","공립","N","","190","190","190","190","190","190","22.1","618","28"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003788","이천단월초등학교","02","공립","N","","190","190","190","190","190","190","21.4","171","8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003789","이천매곡초등학교","02","공립","N","","190","190","190","190","190","190","22.1","155","7"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003790","이천송정초등학교","02","공립","N","","190","190","190","190","190","190","22.7","1295","57"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003791","이천초등학교","02","공립","N","","190","190","190","190","190","190","21.9","810","37"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003792","이황초등학교","02","공립","N","","190","190","190","190","190","190","22.3","156","7"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003793","장천초등학교","02","공립","N","","190","190","190","190","190","190","22.3","156","7"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003794","장호원초등학교","02","공립","N","","190","190","190","190","190","190","21.7","564","26"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003795","진가초등학교","02","공립","N","","190","190","190","190","190","190","23.5","188","8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003798","표교초등학교","02","공립","N","","190","190","190","190","190","190","22.9","160","7"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003799","한내초등학교","02","공립","N","","190","190","190","190","190","190","21.9","856","39"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003800","호법초등학교","02","공립","N","","190","190","190","190","190","190","21.3","213","10"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003876","갈현초등학교","02","공립","N","","191","191","191","191","191","191","22.6","181","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003877","검산초등학교","02","공립","N","","191","191","191","191","191","191","20.6","473","23"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003878","교하초등학교","02","공립","N","","190","190","190","190","190","190","20.0","180","9"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003879","군내초등학교","02","공립","N","","190","190","190","190","190","190","21.9","175","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003881","금신초등학교","02","공립","N","","190","190","190","190","190","190","22.2","621","28"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003882","금촌초등학교","02","공립","N","","190","190","190","190","190","190","21.7","477","22"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003883","능안초등학교","02","공립","N","","191","191","191","191","191","191","21.3","234","11"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003884","대성동초등학교","02","공립","N","","190","190","190","190","190","190","22.0","154","7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003885","덕암초등학교","02","공립","N","","190","190","190","190","190","190","22.0","176","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003886","마정초등학교","02","공립","N","","190","190","190","190","190","190","22.1","177","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003887","마지초등학교","02","공립","N","","190","190","190","190","190","190","22.1","310","14"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003888","도마산초등학교","02","공립","N","","190","190","190","190","190","190","21.8","131","6"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003889","문산동초등학교","02","공립","N","","190","190","190","190","190","190","21.8","783","36"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003890","문산초등학교","02","공립","N","","190","190","190","190","190","190","20.9","668","32"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003892","봉일천초등학교","02","공립","N","","190","190","190","190","190","190","21.3","723","34"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003893","삼성초등학교","02","공립","N","","190","190","190","190","190","190","22.3","156","7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003894","신산초등학교","02","공립","N","","190","190","190","190","190","190","21.1","337","16"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003896","심학초등학교","02","공립","N","","190","190","190","190","190","190","22.2","133","6"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003897","연풍초등학교","02","공립","N","","191","191","191","191","191","191","19.8","198","10"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003898","영도초등학교","02","공립","N","","190","190","190","190","190","190","22.7","136","6"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003900","용미초등학교","02","공립","N","","190","190","190","190","190","190","22.6","181","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003901","용연초등학교","02","공립","N","","190","190","190","190","190","190","22.1","155","7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003903","웅담초등학교","02","공립","N","","190","190","190","190","190","190","20.5","164","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003904","월롱초등학교","02","공립","N","","190","190","190","190","190","190","22.4","157","7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003905","장파초등학교","02","공립","N","","190","190","190","190","190","190","17.7","177","10"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003906","적서초등학교","02","공립","N","","190","190","190","190","190","190","21.4","171","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003908","적암초등학교","02","공립","N","","190","190","190","190","190","190","17.2","155","9"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003909","지산초등학교","02","공립","N","","190","190","190","190","190","190","22.1","1151","52"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003911","천현초등학교","02","공립","N","","190","190","190","190","190","190","19.7","335","17"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003913","청석초등학교","02","공립","N","","191","191","191","191","191","191","21.4","812","38"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003914","청암초등학교","02","공립","N","","190","190","190","190","190","190","21.6","1100","51"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003915","탄현초등학교","02","공립","N","","190","190","190","190","190","190","23.3","186","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003916","통일초등학교","02","공립","N","","190","190","190","190","190","190","25.3","505","20"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003917","파양초등학교","02","공립","N","","190","190","190","190","190","190","21.5","172","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003919","파주대원초등학교","02","공립","N","","191","191","191","191","191","191","21.5","515","24"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003920","파주송화초등학교","02","공립","N","","190","190","190","190","190","190","22.8","845","37"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003921","파주와동초등학교","02","공립","N","","191","191","191","191","191","191","22.1","950","43"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003922","파주초등학교","02","공립","N","","190","190","190","190","190","190","21.0","168","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003923","파평초등학교","02","공립","N","","190","190","190","190","190","190","23.4","164","7"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004009","가사초등학교","02","공립","N","","190","190","190","190","190","190","20.1","161","8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004010","갈곶초등학교","02","공립","N","","190","190","190","190","190","190","22.7","295","13"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004011","계성초등학교","02","공립","N","","190","190","190","190","190","190","20.2","182","9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004013","고덕초등학교","02","공립","N","","190","190","190","190","190","190","19.9","437","22"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004015","군문초등학교","02","공립","N","","190","190","190","190","190","190","21.9","329","15"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004017","내기초등학교","02","공립","N","","190","190","190","190","190","190","20.5","328","16"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004018","내기초등학교신영분교장","02","공립","N","","0","0","0","0","190","0","29.0","29","1"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004022","덕동초등학교","02","공립","N","","190","190","190","190","190","190","22.4","808","36"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004023","동삭초등학교","02","공립","N","","190","190","190","190","190","190","25.2","782","31"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004024","복창초등학교","02","공립","N","","191","191","191","191","191","191","19.6","313","16"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004025","부용초등학교","02","공립","N","","190","190","190","190","190","190","22.3","490","22"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004027","비전초등학교","02","공립","N","","190","190","190","190","190","190","20.9","356","17"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004029","삼덕초등학교","02","공립","N","","190","190","190","190","190","190","20.2","202","10"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004030","서정리초등학교","02","공립","N","","190","190","190","190","190","190","20.2","343","17"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004031","서탄초등학교","02","공립","N","","190","190","190","190","190","190","22.8","182","8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004033","서탄초등학교내수분교장","02","공립","N","","190","190","190","0","190","190","22.0","88","4"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004035","세교초등학교","02","공립","N","","190","190","190","190","190","190","22.5","901","40"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004036","소사벌초등학교","02","공립","N","","190","190","190","190","190","190","22.1","950","43"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004037","송북초등학교","02","공립","N","","190","190","190","190","190","190","21.4","941","44"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004038","송신초등학교","02","공립","N","","190","190","190","190","190","190","21.5","517","24"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004039","송일초등학교","02","공립","N","","190","190","190","190","190","190","20.9","334","16"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004040","송탄초등학교","02","공립","N","","190","190","190","190","190","190","21.9","241","11"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004042","안중초등학교","02","공립","N","","190","190","190","190","190","190","21.5","429","20"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004043","어연초등학교","02","공립","N","","190","190","190","190","190","190","20.6","185","9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004044","오성초등학교","02","공립","N","","190","190","190","190","190","190","21.1","253","12"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004045","원정초등학교","02","공립","N","","190","190","190","190","190","190","21.2","445","21"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004046","이충초등학교","02","공립","N","","190","190","190","190","190","190","21.7","674","31"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004047","종덕초등학교","02","공립","N","","191","191","191","191","191","191","21.8","1243","57"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004049","죽백초등학교","02","공립","N","","190","190","190","190","190","190","21.1","380","18"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004052","지장초등학교","02","공립","N","","190","190","190","190","190","190","21.3","704","33"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004053","진위초등학교","02","공립","N","","190","190","190","190","190","190","21.9","263","12"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004054","진위초등학교산대분교장","02","공립","N","","190","190","190","190","190","190","21.2","127","6"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004055","창신초등학교","02","공립","N","","190","190","190","190","190","190","18.0","162","9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004056","청북초등학교","02","공립","N","","190","190","190","190","190","190","22.3","156","7"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004057","팽성초등학교","02","공립","N","","190","190","190","190","190","190","22.3","201","9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004058","평일초등학교","02","공립","N","","190","190","190","190","190","190","22.9","641","28"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004059","평택성동초등학교","02","공립","N","","190","190","190","190","190","190","21.3","426","20"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004060","평택중앙초등학교","02","공립","N","","190","190","190","190","190","190","21.5","322","15"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004061","평택지산초등학교","02","공립","N","","190","190","190","190","190","190","21.2","573","27"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004062","평택초등학교","02","공립","N","","190","190","190","190","190","190","20.8","208","10"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004063","합정초등학교","02","공립","N","","190","190","190","190","190","190","19.5","195","10"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004064","현덕초등학교","02","공립","N","","190","190","190","190","190","190","23.8","190","8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004065","현덕초등학교광덕분교장","02","공립","N","","190","190","190","190","190","190","23.0","161","7"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004066","현화초등학교","02","공립","N","","190","190","190","190","190","190","23.4","820","35"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004067","홍원초등학교","02","공립","N","","190","190","190","190","190","190","22.3","178","8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004068","효덕초등학교","02","공립","N","","190","190","190","190","190","190","21.9","525","24"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004176","가산초등학교","02","공립","N","","190","190","190","190","190","190","22.8","182","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004177","관인초등학교","02","공립","N","","190","190","190","190","190","190","19.4","155","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004180","내촌초등학교","02","공립","N","","190","190","190","190","190","190","21.9","175","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004183","도평초등학교","02","공립","N","","190","190","190","190","190","190","24.7","173","7"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004189","선단초등학교","02","공립","N","","191","191","191","191","191","191","22.5","428","19"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004190","송우초등학교","02","공립","N","","190","190","190","190","190","190","21.7","369","17"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004191","신북초등학교","02","공립","N","","190","190","190","190","190","190","21.1","253","12"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004193","영북초등학교","02","공립","N","","190","190","190","190","190","190","21.1","380","18"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004198","왕방초등학교","02","공립","N","","190","190","190","190","190","190","22.0","571","26"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004199","외북초등학교","02","공립","N","","190","190","190","190","190","190","22.3","178","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004200","운담초등학교","02","공립","N","","190","190","190","190","190","190","22.6","181","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004201","유암초등학교","02","공립","N","","190","190","190","190","190","190","21.3","170","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004202","이곡초등학교","02","공립","N","","191","191","191","191","191","191","22.4","157","7"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004203","이동초등학교","02","공립","N","","190","190","190","190","190","190","22.0","198","9"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004204","일동초등학교","02","공립","N","","190","190","190","190","190","190","22.8","387","17"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004205","정교초등학교","02","공립","N","","192","192","192","192","192","192","20.6","185","9"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004206","중리초등학교","02","공립","N","","190","190","190","190","190","190","18.6","93","5"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004208","지현초등학교","02","공립","N","","190","190","190","190","190","190","21.6","173","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004209","창수초등학교","02","공립","N","","190","190","190","190","190","190","23.1","185","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004210","청성초등학교","02","공립","N","","190","190","190","190","190","190","21.4","171","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004211","추산초등학교","02","공립","N","","191","191","191","191","191","191","22.0","879","40"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004212","축석초등학교","02","공립","N","","191","191","191","191","191","191","21.6","173","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004213","포천노곡초등학교","02","공립","N","","190","190","190","190","190","190","24.6","172","7"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004214","포천삼정초등학교","02","공립","N","","190","0","190","190","190","190","18.0","126","7"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004215","포천초등학교","02","공립","N","","190","190","190","190","190","190","22.3","938","42"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004216","화현초등학교","02","공립","N","","190","190","190","190","190","190","22.6","181","8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004282","갈담초등학교","02","공립","N","","190","190","190","190","190","190","21.4","343","16"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004283","갈천초등학교","02","공립","N","","192","192","192","192","192","192","22.1","155","7"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004284","고정초등학교","02","공립","N","","190","190","190","190","190","190","22.4","179","8"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004286","광성초등학교","02","공립","N","","190","190","190","190","190","190","22.6","724","32"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004287","기안초등학교","02","공립","N","","190","190","190","190","190","190","20.8","729","35"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004288","남양초등학교","02","공립","N","","190","190","190","190","190","190","20.8","499","24"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004289","노진초등학교","02","공립","N","","190","190","190","190","190","190","22.0","176","8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090004292","동탄초등학교","02","공립","N","","190","190","190","190","190","190","22.2","1001","45"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090004294","동학초등학교","02","공립","N","","190","190","190","190","190","190","21.4","769","36"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004296","마도초등학교","02","공립","N","","190","190","190","190","190","190","22.4","179","8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004297","마산초등학교","02","공립","N","","190","190","190","190","190","190","22.6","158","7"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004301","매홀초등학교","02","공립","N","","190","190","190","190","190","190","21.0","357","17"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004302","삼미초등학교","02","공립","N","","190","190","190","190","190","190","20.3","467","23"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004304","발안초등학교","02","공립","N","","190","190","190","190","190","190","20.4","408","20"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090004305","병점초등학교","02","공립","N","","190","190","190","190","190","190","19.5","254","13"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004306","봉담초등학교","02","공립","N","","190","190","190","190","190","190","20.9","795","38"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004308","비봉초등학교","02","공립","N","","190","190","190","190","190","190","21.6","259","12"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004310","사창초등학교","02","공립","N","","190","190","190","190","190","190","23.0","161","7"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004312","상신초등학교","02","공립","N","","190","190","190","190","190","190","21.5","560","26"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004313","서신초등학교","02","공립","N","","190","190","190","190","190","190","21.5","172","8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004315","석천초등학교","02","공립","N","","190","190","190","190","190","190","21.5","172","8"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004317","성산초등학교","02","공립","N","","190","190","190","190","190","190","19.5","332","17"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004318","성호초등학교","02","공립","N","","190","190","190","190","190","190","19.8","317","16"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004319","송라초등학교","02","공립","N","","190","190","190","190","190","190","22.3","156","7"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004320","송산초등학교","02","공립","N","","190","190","190","190","190","190","21.0","336","16"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090004321","송화초등학교","02","공립","N","","190","190","190","190","190","190","25.2","1157","46"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004322","수기초등학교","02","공립","N","","190","190","190","190","190","190","21.4","171","8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004324","양감초등학교","02","공립","N","","190","190","190","190","190","190","21.3","170","8"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004325","오산초등학교","02","공립","N","","190","190","190","190","190","190","21.0","608","29"
