"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","주당평균수업시수(교사 1인당)","주당수업시수","수업교원수"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003661","동오초등학교","02","공립","N","","190","190","190","190","190","190","23.7","617","26"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003662","민락초등학교","02","공립","N","","190","190","190","190","190","190","22.0","813","37"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003663","발곡초등학교","02","공립","N","","190","190","190","190","190","190","21.7","587","27"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003664","배영초등학교","02","공립","N","","190","190","190","190","190","190","20.6","494","24"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003665","새말초등학교","02","공립","N","","190","190","190","190","190","190","21.4","878","41"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003666","솔뫼초등학교","02","공립","N","","190","190","190","190","190","190","21.3","682","32"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003667","송양초등학교","02","공립","N","","190","190","190","190","190","190","22.0","926","42"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003669","신동초등학교","02","공립","N","","190","190","190","190","190","190","21.0","566","27"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003670","어룡초등학교","02","공립","N","","190","190","190","190","190","190","18.4","276","15"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003671","오동초등학교","02","공립","N","","190","190","190","190","190","190","22.3","623","28"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003673","의순초등학교","02","공립","N","","190","190","190","190","190","190","22.0","617","28"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003674","의정부부용초등학교","02","공립","N","","190","190","190","190","190","190","22.6","655","29"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003675","의정부서초등학교","02","공립","N","","190","190","190","190","190","190","21.3","510","24"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003676","의정부신곡초등학교","02","공립","N","","190","190","190","190","190","190","21.8","676","31"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003677","의정부용현초등학교","02","공립","N","","190","190","190","190","190","190","22.9","642","28"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003678","의정부장암초등학교","02","공립","N","","190","190","190","190","190","190","20.9","355","17"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003679","의정부중앙초등학교","02","공립","N","","190","190","190","190","190","190","20.3","468","23"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003680","의정부청룡초등학교","02","공립","N","","190","190","190","190","190","190","20.8","395","19"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003681","의정부초등학교","02","공립","N","","190","190","190","190","190","190","20.3","365","18"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003682","의정부호동초등학교","02","공립","N","","190","190","190","190","190","190","21.5","1159","54"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003685","호암초등학교","02","공립","N","","190","190","190","190","190","190","21.3","639","30"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003686","회룡초등학교","02","공립","N","","190","190","190","190","190","190","22.0","528","24"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003758","나래초등학교","02","공립","N","","190","190","190","190","190","190","22.4","179","8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003760","대서초등학교","02","공립","N","","190","190","190","190","190","190","22.9","160","7"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003762","대월초등학교","02","공립","N","","190","190","190","190","190","190","20.3","203","10"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003763","도암초등학교","02","공립","N","","190","190","190","190","190","190","19.9","418","21"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003764","도지초등학교","02","공립","N","","190","190","190","190","190","190","19.8","377","19"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003766","마장초등학교","02","공립","N","","190","190","190","190","190","190","22.0","970","44"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003772","백사초등학교","02","공립","N","","190","190","190","190","190","190","21.5","172","8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003774","부발초등학교","02","공립","N","","190","190","190","190","190","190","21.4","534","25"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003776","설봉초등학교","02","공립","N","","190","190","190","190","190","190","22.7","1067","47"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003777","설성초등학교","02","공립","N","","190","190","190","190","190","190","20.6","144","7"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003778","송곡초등학교","02","공립","N","","190","190","190","190","190","190","20.9","167","8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003779","신둔초등학교","02","공립","N","","190","190","190","190","190","190","17.4","401","23"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003780","신하초등학교","02","공립","N","","190","190","190","190","190","190","20.6","659","32"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003781","아미초등학교","02","공립","N","","190","190","190","190","190","190","22.1","905","41"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003782","안흥초등학교","02","공립","N","","190","190","190","190","190","190","21.1","948","45"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003784","율면초등학교","02","공립","N","","190","190","190","190","190","190","17.4","87","5"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003786","이천가산초등학교","02","공립","N","","190","190","190","190","190","190","22.2","288","13"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003787","이천남초등학교","02","공립","N","","190","190","190","190","190","190","21.9","569","26"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003788","이천단월초등학교","02","공립","N","","190","190","190","190","190","190","22.4","179","8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003789","이천매곡초등학교","02","공립","N","","190","190","190","190","190","190","22.3","156","7"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003790","이천송정초등학교","02","공립","N","","190","190","190","190","190","190","21.9","1338","61"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003791","이천초등학교","02","공립","N","","190","190","190","190","190","190","21.9","877","40"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003792","이황초등학교","02","공립","N","","190","190","190","190","190","190","21.4","150","7"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003793","장천초등학교","02","공립","N","","190","190","190","190","190","190","22.3","156","7"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003794","장호원초등학교","02","공립","N","","190","190","190","190","190","190","23.1","554","24"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003795","진가초등학교","02","공립","N","","190","190","190","190","190","190","20.3","183","9"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003798","표교초등학교","02","공립","N","","190","190","190","190","190","190","18.1","163","9"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003799","한내초등학교","02","공립","N","","190","190","190","190","190","190","21.8","764","35"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003800","호법초등학교","02","공립","N","","190","190","190","190","190","190","20.0","200","10"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003876","갈현초등학교","02","공립","N","","190","190","190","190","190","190","22.9","183","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003877","검산초등학교","02","공립","N","","190","190","190","190","190","190","17.3","329","19"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003878","교하초등학교","02","공립","N","","190","190","190","190","190","190","20.4","184","9"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003879","군내초등학교","02","공립","N","","190","190","190","190","190","190","22.9","183","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003881","금신초등학교","02","공립","N","","190","190","190","190","190","190","21.6","496","23"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003882","금촌초등학교","02","공립","N","","190","190","190","190","190","190","20.8","457","22"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003883","능안초등학교","02","공립","N","","190","190","190","190","190","190","22.5","180","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003884","대성동초등학교","02","공립","N","","190","190","190","190","190","190","21.1","148","7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003885","덕암초등학교","02","공립","N","","190","190","190","190","190","190","21.8","174","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003886","마정초등학교","02","공립","N","","190","190","190","190","190","190","24.9","199","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003887","마지초등학교","02","공립","N","","190","190","190","190","190","190","22.3","178","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003888","도마산초등학교","02","공립","N","","190","190","190","190","190","190","21.7","152","7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003889","문산동초등학교","02","공립","N","","190","190","190","190","190","190","22.3","646","29"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003890","문산초등학교","02","공립","N","","190","190","190","190","190","190","20.8","644","31"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003892","봉일천초등학교","02","공립","N","","190","190","190","190","190","190","21.9","657","30"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003893","삼성초등학교","02","공립","N","","190","190","190","190","190","190","20.9","146","7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003894","신산초등학교","02","공립","N","","190","190","190","190","190","190","20.2","222","11"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003896","심학초등학교","02","공립","N","","190","190","190","190","190","190","22.4","157","7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003897","연풍초등학교","02","공립","N","","190","190","190","190","190","190","20.1","201","10"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003898","영도초등학교","02","공립","N","","190","190","190","190","190","190","17.9","161","9"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003900","용미초등학교","02","공립","N","","190","190","190","190","190","190","21.5","172","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003901","용연초등학교","02","공립","N","","190","190","190","190","190","190","22.1","155","7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003903","웅담초등학교","02","공립","N","","190","190","190","190","190","190","21.1","169","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003904","월롱초등학교","02","공립","N","","190","190","190","190","190","190","19.8","158","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003905","장파초등학교","02","공립","N","","190","190","190","190","190","190","18.1","181","10"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003906","적서초등학교","02","공립","N","","190","190","190","190","190","190","22.3","156","7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003908","적암초등학교","02","공립","N","","190","190","190","190","190","190","16.3","114","7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003909","지산초등학교","02","공립","N","","190","190","190","190","190","190","21.4","1113","52"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003911","천현초등학교","02","공립","N","","190","190","190","190","190","190","19.4","272","14"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003913","청석초등학교","02","공립","N","","190","190","190","190","190","190","22.1","838","38"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003914","청암초등학교","02","공립","N","","190","190","190","190","190","190","21.8","1376","63"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003915","탄현초등학교","02","공립","N","","190","190","190","190","190","190","22.3","178","8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003916","통일초등학교","02","공립","N","","190","190","190","190","190","190","20.2","363","18"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003917","파양초등학교","02","공립","N","","190","190","190","190","190","190","17.4","174","10"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003919","파주대원초등학교","02","공립","N","","190","190","190","190","190","190","21.7","477","22"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003920","파주송화초등학교","02","공립","N","","190","190","190","190","190","190","21.3","659","31"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003921","파주와동초등학교","02","공립","N","","190","190","190","190","190","190","22.5","809","36"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003922","파주초등학교","02","공립","N","","190","190","190","190","190","190","20.6","206","10"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003923","파평초등학교","02","공립","N","","190","190","190","190","190","190","22.9","160","7"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004009","가사초등학교","02","공립","N","","190","190","190","190","190","190","22.1","155","7"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004010","갈곶초등학교","02","공립","N","","190","190","190","190","190","190","25.4","229","9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004011","계성초등학교","02","공립","N","","190","190","190","190","190","190","21.8","174","8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004013","고덕초등학교","02","공립","N","","190","190","190","190","190","190","22.0","1541","70"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004015","군문초등학교","02","공립","N","","190","190","190","190","190","190","20.8","312","15"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004017","내기초등학교","02","공립","N","","190","190","190","190","190","190","21.3","319","15"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004022","덕동초등학교","02","공립","N","","190","190","190","190","190","190","21.7","717","33"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004023","동삭초등학교","02","공립","N","","190","190","190","190","190","190","22.9","848","37"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004024","복창초등학교","02","공립","N","","190","190","190","190","190","190","20.2","303","15"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004025","부용초등학교","02","공립","N","","190","190","190","190","190","190","21.7","521","24"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004027","비전초등학교","02","공립","N","","190","190","190","190","190","190","20.2","283","14"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004029","삼덕초등학교","02","공립","N","","190","190","190","190","190","190","22.0","176","8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004030","서정리초등학교","02","공립","N","","190","190","190","190","190","190","19.4","271","14"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004031","서탄초등학교","02","공립","N","","190","190","190","190","190","190","21.0","168","8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004033","서탄초등학교내수분교장","02","공립","N","","190","190","190","190","190","0","18.5","74","4"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004035","세교초등학교","02","공립","N","","190","190","190","190","190","190","22.4","805","36"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004036","소사벌초등학교","02","공립","N","","190","190","190","190","190","190","21.7","759","35"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004037","송북초등학교","02","공립","N","","190","190","190","190","190","190","21.4","813","38"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004038","송신초등학교","02","공립","N","","190","190","190","190","190","190","20.3","568","28"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004039","송일초등학교","02","공립","N","","190","190","190","190","190","190","20.6","309","15"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004040","송탄초등학교","02","공립","N","","190","190","190","190","190","190","18.0","180","10"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004042","안중초등학교","02","공립","N","","190","190","190","190","190","190","21.5","408","19"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004043","어연초등학교","02","공립","N","","190","190","190","190","190","190","20.5","164","8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004044","오성초등학교","02","공립","N","","190","190","190","190","190","190","20.4","265","13"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004045","원정초등학교","02","공립","N","","190","190","190","190","190","190","20.1","382","19"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004046","이충초등학교","02","공립","N","","190","190","190","190","190","190","21.7","500","23"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004047","종덕초등학교","02","공립","N","","190","190","190","190","190","190","21.8","1111","51"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004049","죽백초등학교","02","공립","N","","190","190","190","190","190","190","19.6","333","17"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004052","지장초등학교","02","공립","N","","190","190","190","190","190","190","21.3","574","27"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004053","진위초등학교","02","공립","N","","190","190","190","190","190","190","20.2","182","9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004054","진위초등학교산대분교장","02","공립","N","","190","0","190","190","190","190","20.0","100","5"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004055","창신초등학교","02","공립","N","","190","190","190","190","190","190","22.1","155","7"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004056","청북초등학교","02","공립","N","","190","190","190","190","190","190","22.3","134","6"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004057","팽성초등학교","02","공립","N","","190","190","190","190","190","190","18.8","188","10"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004058","평일초등학교","02","공립","N","","190","190","190","190","190","190","22.0","506","23"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004059","평택성동초등학교","02","공립","N","","190","190","190","190","190","190","19.5","371","19"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004060","평택중앙초등학교","02","공립","N","","190","190","190","190","190","190","18.7","262","14"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004061","평택지산초등학교","02","공립","N","","190","190","190","190","190","190","21.5","473","22"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004062","평택초등학교","02","공립","N","","190","190","190","190","190","190","19.3","212","11"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004063","합정초등학교","02","공립","N","","190","190","190","190","190","190","22.1","177","8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004064","현덕초등학교","02","공립","N","","190","190","190","190","190","190","21.3","192","9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004065","현덕초등학교광덕분교장","02","공립","N","","190","190","190","190","190","190","23.4","164","7"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004066","현화초등학교","02","공립","N","","190","190","190","190","190","190","23.9","716","30"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004067","홍원초등학교","02","공립","N","","190","190","190","190","190","190","22.5","180","8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004068","효덕초등학교","02","공립","N","","190","190","190","190","190","190","21.0","461","22"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004176","가산초등학교","02","공립","N","","190","190","190","190","190","190","21.5","215","10"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004177","관인초등학교","02","공립","N","","190","190","190","190","190","190","16.0","144","9"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004180","내촌초등학교","02","공립","N","","190","190","190","190","190","190","21.9","153","7"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004183","도평초등학교","02","공립","N","","190","190","190","190","190","190","23.3","163","7"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004189","선단초등학교","02","공립","N","","190","190","190","190","190","190","22.3","514","23"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004190","송우초등학교","02","공립","N","","190","190","190","190","190","190","20.2","384","19"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004191","신북초등학교","02","공립","N","","192","192","192","192","192","192","22.1","177","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004193","영북초등학교","02","공립","N","","190","190","190","190","190","190","19.9","359","18"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004198","왕방초등학교","02","공립","N","","190","190","190","190","190","190","22.6","654","29"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004199","외북초등학교","02","공립","N","","191","191","191","191","191","191","23.3","186","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004200","운담초등학교","02","공립","N","","190","190","190","190","190","190","22.0","176","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004201","유암초등학교","02","공립","N","","190","190","190","190","190","190","19.0","190","10"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004202","이곡초등학교","02","공립","N","","190","190","190","190","190","190","22.3","156","7"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004203","이동초등학교","02","공립","N","","190","190","190","190","190","190","21.9","175","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004204","일동초등학교","02","공립","N","","190","190","190","190","190","190","21.6","388","18"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004205","정교초등학교","02","공립","N","","190","190","190","190","190","190","21.0","189","9"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004208","지현초등학교","02","공립","N","","190","190","190","190","190","190","20.5","164","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004209","창수초등학교","02","공립","N","","190","190","190","190","190","190","20.0","200","10"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004210","청성초등학교","02","공립","N","","190","190","190","190","190","190","23.8","190","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004211","추산초등학교","02","공립","N","","190","190","190","190","190","190","22.3","690","31"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004212","축석초등학교","02","공립","N","","190","190","190","190","190","190","21.4","193","9"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004213","포천노곡초등학교","02","공립","N","","190","190","190","190","190","190","22.6","158","7"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004214","포천삼정초등학교","02","공립","N","","190","190","0","190","190","190","16.3","114","7"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004215","포천초등학교","02","공립","N","","190","190","190","190","190","190","21.4","854","40"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004216","화현초등학교","02","공립","N","","190","190","190","190","190","190","21.9","175","8"
"경기도교육청","경기도화성오산교육지원청","","S090004282","갈담초등학교","02","공립","N","","190","190","190","190","190","190","19.8","198","10"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004283","갈천초등학교","02","공립","N","","190","190","190","190","190","190","21.7","152","7"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004284","고정초등학교","02","공립","N","","191","191","191","191","191","191","22.1","177","8"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004286","광성초등학교","02","공립","N","","190","190","190","190","190","190","22.6","610","27"
"경기도교육청","경기도화성오산교육지원청","","S090004287","기안초등학교","02","공립","N","","190","190","190","190","190","190","20.9","731","35"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004288","남양초등학교","02","공립","N","","190","190","190","190","190","190","19.6","568","29"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004289","노진초등학교","02","공립","N","","190","190","190","190","190","190","23.4","187","8"
"경기도교육청","경기도화성오산교육지원청","","S090004292","동탄초등학교","02","공립","N","","190","190","190","190","190","190","21.8","1179","54"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090004294","동학초등학교","02","공립","N","","190","190","190","190","190","190","21.9","613","28"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004296","마도초등학교","02","공립","N","","190","190","190","190","190","190","21.5","172","8"
"경기도교육청","경기도화성오산교육지원청","","S090004297","마산초등학교","02","공립","N","","190","190","190","190","190","190","22.7","159","7"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004301","매홀초등학교","02","공립","N","","190","190","190","190","190","190","22.0","308","14"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004302","삼미초등학교","02","공립","N","","190","190","190","190","190","190","21.8","545","25"
"경기도교육청","경기도화성오산교육지원청","","S090004304","발안초등학교","02","공립","N","","190","190","190","190","190","190","20.6","453","22"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090004305","병점초등학교","02","공립","N","","190","190","190","190","190","190","16.7","217","13"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004306","봉담초등학교","02","공립","N","","190","190","190","190","190","190","21.8","1046","48"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004308","비봉초등학교","02","공립","N","","190","190","190","190","190","190","21.8","218","10"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004310","사창초등학교","02","공립","N","","190","190","190","190","190","190","19.4","155","8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004312","상신초등학교","02","공립","N","","190","190","190","190","190","190","21.5","711","33"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004313","서신초등학교","02","공립","N","","190","190","190","190","190","190","22.4","179","8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004315","석천초등학교","02","공립","N","","190","190","190","190","190","190","21.6","173","8"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004317","성산초등학교","02","공립","N","","190","190","190","190","190","190","19.6","451","23"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004318","성호초등학교","02","공립","N","","190","190","190","190","190","190","18.2","364","20"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004319","송라초등학교","02","공립","N","","190","190","190","190","190","190","18.4","147","8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004320","송산초등학교","02","공립","N","","190","190","190","190","190","190","19.7","236","12"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090004321","송화초등학교","02","공립","N","","190","190","190","190","190","190","21.7","826","38"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004322","수기초등학교","02","공립","N","","190","190","190","190","190","190","20.9","167","8"
"경기도교육청","경기도화성오산교육지원청","","S090004324","양감초등학교","02","공립","N","","190","190","190","190","190","190","21.5","172","8"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004325","오산초등학교","02","공립","N","","190","190","190","190","190","190","21.8","741","34"
"경기도교육청","경기도화성오산교육지원청","","S090004326","우정초등학교","02","공립","N","","190","190","190","190","190","190","19.3","251","13"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004328","운산초등학교","02","공립","N","","190","190","190","190","190","190","21.1","612","29"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004329","운암초등학교","02","공립","N","","190","190","190","190","190","190","19.7","355","18"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004330","운천초등학교","02","공립","N","","190","190","190","190","190","190","22.2","734","33"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004331","원동초등학교","02","공립","N","","190","190","190","190","190","190","22.3","713","32"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004333","장명초등학교","02","공립","N","","190","190","190","190","190","190","20.1","141","7"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004336","정남초등학교","02","공립","N","","190","190","190","190","190","190","20.3","223","11"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004337","정림초등학교","02","공립","N","","190","190","190","190","190","190","20.0","180","9"
"경기도교육청","경기도화성오산교육지원청","","S090004340","청룡초등학교","02","공립","N","","190","190","190","190","190","0","20.0","140","7"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004341","청원초등학교","02","공립","N","","190","190","190","190","190","190","20.7","186","9"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004344","팔탄초등학교","02","공립","N","","190","190","190","190","190","190","19.3","154","8"
