"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000639","수내고등학교","04","공립","N","","52","718","52","0","15900000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 군포시","S090000640","수리고등학교","04","공립","N","","61","1129","70","2","3000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000641","수성고등학교","04","공립","N","","64","920","64","0","6000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 화성시 효행구","S090000644","홍익디자인고등학교","04","사립","N","","29","313","29","2","8000000","15","170","15","0","8000000"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000645","수원고등학교","04","사립","N","","67","891","67","0","21800000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000646","수원공업고등학교","04","사립","N","","86","1069","90","11","3000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000648","수원농생명과학고등학교","04","공립","N","","73","690","73","0","5500000","30","365","30","0","1500000"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000649","수원여자고등학교","04","공립","N","","61","784","63","1","4700000","2","11","2","0","0"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090000651","수원정보과학고등학교","04","공립","N","","55","526","55","0","3500000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090000653","한봄고등학교","04","사립","N","","45","695","63","1","1300000","32","482","38","0","9560000"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000654","수일고등학교","04","공립","N","","58","826","58","0","8500000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090000655","수지고등학교","04","공립","N","","55","1290","81","0","10000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 구리시","S090000656","수택고등학교","04","공립","N","","40","645","52","0","7500000","1","9","1","0","0"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000657","숙지고등학교","04","공립","N","","47","851","55","0","3200000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000658","숭신고등학교","04","사립","N","","48","603","49","0","2300000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000659","시온고등학교","04","사립","N","","53","868","66","0","17668000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 시흥시","S090000660","경기스마트고등학교","04","공립","N","","54","476","54","10","22460000","2","11","2","0","0"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090000661","신갈고등학교","04","사립","N","","48","866","57","0","12150000","8","81","8","0","2000000"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000662","신성고등학교","04","사립","N","","57","915","57","1","20300000","0","0","0","0","0"
