"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090005852","해오름초등학교","02","공립","N","","2","42","21","2","39","19.5","3","59","19.7","3","52","17.3","3","69","23","3","57","19","2","11","5.5","0","0","0","18","329","18.3","23","14.3"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005853","솔터초등학교","02","공립","N","","7","175","25","8","199","24.9","8","187","23.4","7","168","24","7","166","23.7","8","188","23.5","3","18","6","0","0","0","48","1101","22.9","57","19.3"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005854","자유초등학교","02","공립","N","","5","128","25.6","6","154","25.7","7","160","22.9","5","138","27.6","5","114","22.8","6","140","23.3","2","11","5.5","0","0","0","36","845","23.5","45","18.8"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005855","한산초등학교","02","공립","N","","4","100","25","6","136","22.7","6","138","23","5","126","25.2","6","154","25.7","7","160","22.9","1","6","6","0","0","0","35","820","23.4","43","19.1"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005856","백송초등학교","02","공립","N","","5","105","21","4","93","23.3","6","153","25.5","6","136","22.7","6","144","24","7","169","24.1","1","5","5","0","0","0","35","805","23","42","19.2"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005860","만정초등학교","02","공립","N","","4","91","22.8","5","125","25","5","131","26.2","6","151","25.2","7","175","25","7","182","26","3","13","4.3","0","0","0","37","868","23.5","45","19.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005862","새빛초등학교","02","공립","N","","5","126","25.2","6","145","24.2","7","169","24.1","7","169","24.1","7","166","23.7","7","178","25.4","1","8","8","0","0","0","40","961","24","48","20"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005864","서농초등학교","02","공립","N","","6","152","25.3","8","197","24.6","10","238","23.8","8","196","24.5","9","220","24.4","10","261","26.1","1","6","6","0","0","0","52","1270","24.4","64","19.8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005867","가온초등학교","02","공립","N","","7","159","22.7","7","166","23.7","7","170","24.3","7","186","26.6","7","182","26","9","225","25","2","12","6","0","0","0","46","1100","23.9","55","20"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005869","김포한가람초등학교","02","공립","N","","4","83","20.8","4","101","25.3","5","117","23.4","5","108","21.6","5","123","24.6","6","142","23.7","1","7","7","0","0","0","30","681","22.7","36","18.9"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005873","보름초등학교","02","공립","N","","11","271","24.6","13","314","24.2","10","261","26.1","11","286","26","10","250","25","10","250","25","2","10","5","0","0","0","67","1642","24.5","80","20.5"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005874","예원초등학교","02","공립","N","","3","50","16.7","3","57","19","2","52","26","3","71","23.7","2","54","27","3","74","24.7","2","9","4.5","0","0","0","18","367","20.4","22","16.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005879","광교초등학교","02","공립","N","","7","161","23","7","187","26.7","7","187","26.7","9","230","25.6","8","196","24.5","9","237","26.3","1","11","11","0","0","0","48","1209","25.2","58","20.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005882","이의초등학교","02","공립","N","","5","128","25.6","6","152","25.3","6","153","25.5","7","162","23.1","7","163","23.3","6","144","24","2","9","4.5","0","0","0","39","911","23.4","48","19"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005883","가현초등학교","02","공립","N","","6","159","26.5","7","185","26.4","8","191","23.9","8","203","25.4","9","218","24.2","10","253","25.3","1","7","7","0","0","0","49","1216","24.8","60","20.3"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005885","푸른솔초등학교","02","공립","N","","6","146","24.3","7","177","25.3","8","197","24.6","8","210","26.3","10","235","23.5","10","250","25","1","10","10","0","0","0","50","1225","24.5","61","20.1"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005888","청옥초등학교","02","공립","N","","8","184","23","8","209","26.1","10","247","24.7","8","206","25.8","10","249","24.9","10","254","25.4","3","14","4.7","0","0","0","57","1363","23.9","68","20"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005894","수원중촌초등학교","02","공립","N","","6","130","21.7","6","139","23.2","7","156","22.3","6","131","21.8","5","118","23.6","6","134","22.3","2","14","7","0","0","0","38","822","21.6","45","18.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005896","수원금호초등학교","02","공립","N","","9","216","24","10","263","26.3","12","313","26.1","12","320","26.7","12","298","24.8","13","333","25.6","1","8","8","0","0","0","69","1751","25.4","82","21.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005897","능실초등학교","02","공립","N","","7","176","25.1","10","243","24.3","10","258","25.8","8","200","25","8","210","26.3","8","208","26","4","25","6.3","0","0","0","55","1320","24","66","20"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005912","포일초등학교","02","공립","N","","3","77","25.7","3","68","22.7","4","78","19.5","3","70","23.3","4","88","22","4","82","20.5","2","9","4.5","0","0","0","23","472","20.5","29","16.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090005914","성남여수초등학교","02","공립","N","","5","106","21.2","5","120","24","5","119","23.8","5","115","23","6","129","21.5","5","128","25.6","1","5","5","0","0","0","32","722","22.6","41","17.6"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005988","부평초등학교","02","공립","N","","6","132","22","6","142","23.7","7","171","24.4","6","131","21.8","6","152","25.3","6","147","24.5","2","13","6.5","0","0","0","39","888","22.8","48","18.5"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006026","김포금빛초등학교","02","공립","N","","9","220","24.4","10","270","27","11","296","26.9","11","283","25.7","10","259","25.9","11","278","25.3","1","8","8","0","0","0","63","1614","25.6","75","21.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006028","고진초등학교","02","공립","N","","4","96","24","4","82","20.5","3","72","24","3","74","24.7","2","52","26","2","37","18.5","1","3","3","0","0","0","19","416","21.9","27","15.4"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006030","은여울초등학교","02","공립","N","","11","286","26","12","336","28","12","353","29.4","13","372","28.6","11","294","26.7","11","305","27.7","2","15","7.5","0","0","0","72","1961","27.2","85","23.1"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006033","나비초등학교","02","공립","N","","6","145","24.2","7","167","23.9","7","169","24.1","7","153","21.9","7","173","24.7","8","185","23.1","2","14","7","0","0","0","44","1006","22.9","53","19"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006039","함박초등학교","02","공립","N","","8","207","25.9","8","209","26.1","10","251","25.1","8","206","25.8","8","203","25.4","9","233","25.9","2","12","6","0","0","0","53","1321","24.9","63","21"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006040","운유초등학교","02","공립","N","","7","182","26","9","232","25.8","8","221","27.6","9","249","27.7","8","225","28.1","9","243","27","1","6","6","0","0","0","51","1358","26.6","62","21.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090006042","중일초등학교","02","공립","N","","6","149","24.8","7","159","22.7","7","169","24.1","7","184","26.3","8","187","23.4","8","201","25.1","2","12","6","0","0","0","45","1061","23.6","54","19.6"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006046","청수초등학교","02","공립","N","","11","313","28.5","11","328","29.8","11","321","29.2","10","312","31.2","11","312","28.4","12","340","28.3","2","13","6.5","0","0","0","68","1939","28.5","81","23.9"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006053","율빛초등학교","02","공립","N","","8","202","25.3","8","210","26.3","7","189","27","8","209","26.1","6","164","27.3","8","199","24.9","2","12","6","0","0","0","47","1185","25.2","57","20.8"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006058","율정초등학교","02","공립","N","","8","196","24.5","7","171","24.4","6","146","24.3","7","187","26.7","7","172","24.6","7","189","27","2","14","7","0","0","0","44","1075","24.4","52","20.7"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006061","옥정초등학교","02","공립","N","","7","161","23","8","208","26","8","206","25.8","8","203","25.4","8","211","26.4","9","229","25.4","2","13","6.5","0","0","0","50","1231","24.6","60","20.5"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006062","연푸른초등학교","02","공립","N","","7","192","27.4","8","226","28.3","7","189","27","6","165","27.5","6","154","25.7","6","156","26","2","11","5.5","0","0","0","42","1093","26","49","22.3"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006063","옥빛초등학교","02","공립","N","","10","256","25.6","11","295","26.8","11","301","27.4","10","294","29.4","9","243","27","11","314","28.5","2","13","6.5","0","0","0","64","1716","26.8","78","22"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090006082","고산하늘초등학교","02","공립","N","","11","265","24.1","10","254","25.4","9","225","25","7","201","28.7","7","170","24.3","6","157","26.2","1","8","8","0","0","0","51","1280","25.1","62","20.6"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006096","고양오금초등학교","02","공립","N","","6","140","23.3","6","161","26.8","6","158","26.3","6","144","24","5","132","26.4","5","133","26.6","1","5","5","0","0","0","35","873","24.9","44","19.8"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090006100","신현초등학교","02","공립","N","","6","153","25.5","7","156","22.3","7","179","25.6","8","210","26.3","5","117","23.4","5","125","25","2","12","6","0","0","0","40","952","23.8","48","19.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006104","위례한빛초등학교","02","공립","N","","5","128","25.6","6","148","24.7","8","193","24.1","8","201","25.1","8","204","25.5","9","216","24","1","6","6","0","0","0","45","1096","24.4","55","19.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006107","위례푸른초등학교","02","공립","N","","5","126","25.2","6","155","25.8","7","169","24.1","6","140","23.3","6","160","26.7","7","169","24.1","1","7","7","0","0","0","38","926","24.4","50","18.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006108","위례고운초등학교","02","공립","N","","4","101","25.3","5","115","23","4","103","25.8","3","77","25.7","3","57","19","3","66","22","1","10","10","0","0","0","23","529","23","28","18.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006109","위례중앙초등학교","02","공립","N","","3","68","22.7","3","75","25","4","101","25.3","4","98","24.5","4","83","20.8","4","90","22.5","2","8","4","0","0","0","24","523","21.8","30","17.4"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090006112","한아람초등학교","02","공립","N","","7","187","26.7","9","220","24.4","9","228","25.3","9","233","25.9","9","227","25.2","7","179","25.6","2","12","6","0","0","0","52","1286","24.7","62","20.7"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090006113","태성초등학교","02","공립","N","","7","186","26.6","8","196","24.5","9","231","25.7","9","231","25.7","8","206","25.8","10","242","24.2","2","12","6","0","0","0","53","1304","24.6","66","19.8"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006122","배곧초등학교","02","공립","N","","8","216","27","9","235","26.1","10","266","26.6","10","249","24.9","11","283","25.7","12","304","25.3","2","12","6","0","0","0","62","1565","25.2","74","21.1"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006123","배곧라온초등학교","02","공립","N","","8","197","24.6","11","270","24.5","11","286","26","9","246","27.3","10","262","26.2","11","303","27.5","3","20","6.7","0","0","0","63","1584","25.1","77","20.6"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006131","산현초등학교","02","공립","N","","6","144","24","7","179","25.6","7","199","28.4","7","189","27","6","156","26","6","153","25.5","1","6","6","0","0","0","40","1026","25.7","49","20.9"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006132","운흥초등학교","02","공립","N","","7","177","25.3","9","227","25.2","9","242","26.9","10","271","27.1","7","179","25.6","7","173","24.7","2","15","7.5","0","0","0","51","1284","25.2","62","20.7"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006133","조남초등학교","02","공립","N","","4","100","25","5","103","20.6","4","100","25","5","119","23.8","5","124","24.8","5","108","21.6","2","14","7","0","0","0","30","668","22.3","37","18.1"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006152","생금초등학교","02","공립","N","","3","63","21","3","62","20.7","3","68","22.7","2","47","23.5","3","63","21","3","78","26","1","7","7","0","0","0","18","388","21.6","21","18.5"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090006153","화원초등학교","02","공립","N","","6","135","22.5","7","182","26","7","175","25","7","175","25","8","207","25.9","8","192","24","2","12","6","0","0","0","45","1078","24","53","20.3"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090006154","하길초등학교","02","공립","N","","10","242","24.2","10","248","24.8","10","263","26.3","9","229","25.4","8","212","26.5","9","243","27","2","14","7","0","0","0","58","1451","25","71","20.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006157","곡정초등학교","02","공립","N","","7","174","24.9","8","208","26","10","230","23","9","222","24.7","10","230","23","11","265","24.1","2","9","4.5","0","0","0","57","1338","23.5","70","19.1"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006164","산내초등학교","02","공립","N","","12","298","24.8","13","331","25.5","15","404","26.9","14","376","26.9","13","344","26.5","14","378","27","2","13","6.5","0","0","0","83","2144","25.8","97","22.1"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090006418","금암초등학교","02","공립","N","","3","57","19","3","74","24.7","3","74","24.7","4","89","22.3","4","81","20.3","4","100","25","1","8","8","0","0","0","22","483","22","28","17.3"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006419","광사초등학교","02","공립","N","","3","69","23","4","95","23.8","5","110","22","4","97","24.3","5","115","23","5","129","25.8","1","7","7","0","0","0","27","622","23","34","18.3"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006421","나룰초등학교","02","공립","N","","4","82","20.5","4","79","19.8","3","70","23.3","4","87","21.8","4","80","20","4","92","23","1","7","7","0","0","0","24","497","20.7","29","17.1"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006425","마송중앙초등학교","02","공립","N","","5","92","18.4","3","75","25","4","87","21.8","3","75","25","4","88","22","4","91","22.8","3","18","6","0","0","0","26","526","20.2","32","16.4"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090006431","부곡중앙초등학교","02","공립","N","","4","103","25.8","5","111","22.2","5","106","21.2","5","105","21","5","120","24","4","102","25.5","2","12","6","0","0","0","30","659","22","37","17.8"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006432","서정초등학교","02","공립","N","","1","23","23","2","40","20","2","35","17.5","2","46","23","2","35","17.5","3","75","25","1","6","6","0","0","0","13","260","20","17","15.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090006433","성남화랑초등학교","02","공립","N","","3","57","19","3","66","22","4","83","20.8","5","116","23.2","7","171","24.4","7","163","23.3","2","10","5","0","0","0","31","666","21.5","39","17.1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006434","성서초등학교","02","공립","N","","4","97","24.3","5","116","23.2","5","136","27.2","7","172","24.6","5","123","24.6","6","148","24.7","1","9","9","0","0","0","33","801","24.3","41","19.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090006439","신백현초등학교","02","공립","N","","4","89","22.3","4","82","20.5","5","108","21.6","4","82","20.5","4","82","20.5","5","105","21","2","12","6","0","0","0","28","560","20","34","16.5"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006440","신양초등학교","02","공립","N","","5","110","22","5","123","24.6","5","115","23","5","118","23.6","5","115","23","6","146","24.3","2","14","7","0","0","0","33","741","22.5","40","18.5"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090006443","양일초등학교","02","공립","N","","6","158","26.3","7","173","24.7","7","198","28.3","8","207","25.9","8","212","26.5","10","258","25.8","2","9","4.5","0","0","0","48","1215","25.3","61","19.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006445","용인신봉초등학교","02","공립","N","","5","136","27.2","6","160","26.7","7","162","23.1","7","185","26.4","8","204","25.5","7","167","23.9","1","4","4","0","0","0","41","1018","24.8","51","20"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006446","운광초등학교","02","공립","N","","5","110","22","5","122","24.4","6","142","23.7","6","154","25.7","6","133","22.2","6","145","24.2","2","9","4.5","0","0","0","36","815","22.6","42","19.4"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090006449","이천사동초등학교","02","공립","N","","4","96","24","3","76","25.3","5","116","23.2","4","85","21.3","4","89","22.3","4","92","23","1","7","7","0","0","0","25","561","22.4","36","15.6"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006452","주곡초등학교","02","공립","N","","4","85","21.3","4","92","23","5","114","22.8","5","123","24.6","5","119","23.8","7","160","22.9","1","8","8","0","0","0","31","701","22.6","38","18.4"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006454","한가람초등학교","02","공립","N","","5","128","25.6","6","152","25.3","6","159","26.5","8","191","23.9","8","188","23.5","9","218","24.2","2","12","6","0","0","0","44","1048","23.8","54","19.4"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006455","한빛초등학교","02","공립","N","","7","168","24","7","159","22.7","8","186","23.3","8","204","25.5","8","185","23.1","11","267","24.3","2","11","5.5","0","0","0","51","1180","23.1","61","19.3"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090006456","한얼초등학교","02","공립","N","","2","27","13.5","2","33","16.5","3","52","17.3","2","45","22.5","2","47","23.5","2","44","22","1","2","2","0","0","0","14","250","17.9","18","13.9"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006458","해솔초등학교","02","공립","N","","4","103","25.8","5","114","22.8","6","147","24.5","7","165","23.6","6","157","26.2","9","218","24.2","1","6","6","0","0","0","38","910","23.9","46","19.8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006459","화도초등학교","02","공립","N","","4","91","22.8","5","118","23.6","5","129","25.8","5","104","20.8","7","159","22.7","7","172","24.6","3","14","4.7","0","0","0","36","787","21.9","43","18.3"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006460","화봉초등학교","02","공립","N","","4","100","25","4","80","20","4","104","26","5","107","21.4","5","130","26","6","146","24.3","1","3","3","0","0","0","29","670","23.1","35","19.1"
"경기도교육청","경기도화성오산교육지원청","","S090006650","서경초등학교","02","공립","N","","5","105","21","6","148","24.7","6","128","21.3","5","109","21.8","5","124","24.8","5","109","21.8","1","6","6","0","0","0","33","729","22.1","42","17.4"
"경기도교육청","경기도화성오산교육지원청","","S090006651","화성반월초등학교","02","공립","N","","8","203","25.4","10","264","26.4","10","257","25.7","10","263","26.3","9","219","24.3","11","273","24.8","2","11","5.5","0","0","0","60","1490","24.8","72","20.7"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006759","두창초등학교","02","공립","N","","1","5","5","1","10","10","1","3","3","1","10","10","1","8","8","1","4","4","0","0","0","0","0","0","6","40","6.7","8","5"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006770","고양동산초등학교","02","공립","N","","7","160","22.9","8","189","23.6","7","174","24.9","8","193","24.1","8","195","24.4","9","208","23.1","2","14","7","0","0","0","49","1133","23.1","57","19.9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090006771","자란초등학교","02","공립","N","","3","74","24.7","4","79","19.8","4","88","22","4","105","26.3","4","94","23.5","4","91","22.8","1","6","6","0","0","0","24","537","22.4","29","18.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006773","수원가온초등학교","02","공립","N","","6","144","24","6","150","25","8","203","25.4","8","187","23.4","9","216","24","9","223","24.8","1","5","5","0","0","0","47","1128","24","57","19.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090006774","다솔초등학교","02","공립","N","","7","161","23","7","184","26.3","9","220","24.4","8","199","24.9","10","247","24.7","9","227","25.2","1","4","4","0","0","0","51","1242","24.4","61","20.4"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006775","하늘빛초등학교","02","공립","N","","8","215","26.9","10","270","27","9","266","29.6","9","249","27.7","8","232","29","10","274","27.4","1","6","6","0","0","0","55","1512","27.5","65","23.3"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006776","김포호수초등학교","02","공립","N","","9","231","25.7","10","258","25.8","10","247","24.7","9","223","24.8","9","215","23.9","9","226","25.1","2","14","7","0","0","0","58","1414","24.4","71","19.9"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006778","운정초등학교","02","공립","N","","5","108","21.6","6","133","22.2","6","137","22.8","6","151","25.2","6","141","23.5","6","158","26.3","2","13","6.5","0","0","0","37","841","22.7","44","19.1"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090006799","의정부송산초등학교","02","공립","N","","8","190","23.8","9","226","25.1","9","246","27.3","9","218","24.2","10","245","24.5","10","267","26.7","2","10","5","0","0","0","57","1402","24.6","69","20.3"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006801","남양주월산초등학교","02","공립","N","","4","92","23","5","109","21.8","5","107","21.4","4","100","25","5","114","22.8","5","115","23","1","7","7","0","0","0","29","644","22.2","35","18.4"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006802","해밀초등학교","02","공립","N","","3","70","23.3","4","83","20.8","3","78","26","4","103","25.8","5","131","26.2","6","138","23","1","7","7","0","0","0","26","610","23.5","32","19.1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006847","매봉초등학교","02","공립","N","","7","174","24.9","6","158","26.3","6","153","25.5","6","158","26.3","5","125","25","5","142","28.4","1","7","7","0","0","0","36","917","25.5","43","21.3"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006913","미사초등학교","02","공립","N","","4","102","25.5","6","132","22","6","155","25.8","8","182","22.8","7","168","24","7","172","24.6","3","16","5.3","0","0","0","41","927","22.6","52","17.8"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006914","미사강변초등학교","02","공립","N","","7","174","24.9","8","194","24.3","9","224","24.9","9","220","24.4","10","250","25","12","291","24.3","1","6","6","0","0","0","56","1359","24.3","72","18.9"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090006926","삼현초등학교","02","공립","N","","9","223","24.8","9","219","24.3","9","224","24.9","10","250","25","8","201","25.1","10","262","26.2","2","12","6","0","0","0","57","1391","24.4","68","20.5"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006930","동탄중앙초등학교","02","공립","N","","8","192","24","9","222","24.7","9","236","26.2","10","248","24.8","11","277","25.2","13","340","26.2","2","9","4.5","0","0","0","62","1524","24.6","75","20.3"
"경기도교육청","경기도화성오산교육지원청","","S090006931","화성청계초등학교","02","공립","N","","8","183","22.9","9","206","22.9","8","194","24.3","7","176","25.1","9","206","22.9","10","244","24.4","2","7","3.5","0","0","0","53","1216","22.9","63","19.3"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006932","아인초등학교","02","공립","N","","6","146","24.3","7","187","26.7","7","178","25.4","8","186","23.3","8","212","26.5","8","212","26.5","2","13","6.5","0","0","0","46","1134","24.7","56","20.3"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006933","무봉초등학교","02","공립","N","","4","97","24.3","4","102","25.5","4","105","26.3","4","107","26.8","5","126","25.2","5","133","26.6","1","6","6","0","0","0","27","676","25","33","20.5"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006935","예솔초등학교","02","공립","N","","4","101","25.3","5","122","24.4","6","149","24.8","5","131","26.2","6","142","23.7","6","147","24.5","1","5","5","0","0","0","33","797","24.2","39","20.4"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006936","청목초등학교","02","공립","N","","6","145","24.2","7","179","25.6","7","173","24.7","8","201","25.1","7","182","26","9","226","25.1","1","6","6","0","0","0","45","1112","24.7","55","20.2"
"경기도교육청","경기도화성오산교육지원청","","S090006937","왕배초등학교","02","공립","N","","8","188","23.5","9","217","24.1","10","243","24.3","10","246","24.6","9","211","23.4","7","160","22.9","2","15","7.5","0","0","0","55","1280","23.3","67","19.1"
"경기도교육청","경기도화성오산교육지원청","","S090006940","호연초등학교","02","공립","N","","7","178","25.4","7","188","26.9","7","183","26.1","5","136","27.2","4","110","27.5","5","135","27","1","2","2","0","0","0","36","932","25.9","43","21.7"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006942","방교초등학교","02","공립","N","","7","177","25.3","9","222","24.7","8","205","25.6","8","216","27","9","244","27.1","10","254","25.4","2","14","7","0","0","0","53","1332","25.1","65","20.5"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006945","서연초등학교","02","공립","N","","8","188","23.5","9","220","24.4","10","247","24.7","9","222","24.7","9","220","24.4","9","236","26.2","3","17","5.7","0","0","0","57","1350","23.7","69","19.6"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006946","영천초등학교","02","공립","N","","5","107","21.4","5","131","26.2","5","116","23.2","5","119","23.8","6","139","23.2","6","138","23","1","5","5","0","0","0","33","755","22.9","40","18.9"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006947","한백초등학교","02","공립","N","","6","151","25.2","7","162","23.1","8","212","26.5","7","179","25.6","7","184","26.3","9","228","25.3","1","8","8","0","0","0","45","1124","25","54","20.8"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006954","도래울초등학교","02","공립","N","","4","90","22.5","5","115","23","6","140","23.3","6","147","24.5","6","154","25.7","8","197","24.6","1","5","5","0","0","0","36","848","23.6","45","18.8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006970","한별초등학교","02","공립","N","","7","179","25.6","7","164","23.4","8","209","26.1","7","157","22.4","8","205","25.6","8","205","25.6","3","16","5.3","0","0","0","48","1135","23.6","60","18.9"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006971","남양주샛별초등학교","02","공립","N","","6","148","24.7","6","151","25.2","9","216","24","8","187","23.4","7","170","24.3","9","228","25.3","2","10","5","0","0","0","47","1110","23.6","57","19.5"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090006972","정배초등학교","02","공립","N","","1","11","11","1","4","4","1","6","6","1","14","14","1","12","12","1","13","13","1","3","3","0","0","0","7","63","9","8","7.9"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007038","위례초등학교","02","공립","N","","10","254","25.4","10","266","26.6","10","267","26.7","10","286","28.6","10","284","28.4","11","280","25.5","1","6","6","0","0","0","62","1643","26.5","75","21.9"
