"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","상담실적(내부상담전문가)","상담실적(내부상담전문가실시여부)","상담실적(외부상담전문가)","상담실적(외부상담전문가실시여부)","교내 WEE클래스 설치여부"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000750","유신고등학교","04","사립","N","","461","Y","81","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000751","율곡고등학교","04","사립","N","","301","Y","6","Y","Y"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000753","율면고등학교","04","공립","N","","37","Y","0","N","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000754","은행고등학교","04","공립","N","","542","Y","19","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000755","은혜고등학교","04","사립","N","","662","Y","0","N","Y"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000756","의정부고등학교","04","공립","N","","420","Y","0","N","N"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000757","한국모빌리티고등학교","04","공립","N","","245","Y","8","Y","Y"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000758","의정부여자고등학교","04","공립","N","","614","Y","21","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000759","이매고등학교","04","공립","N","","489","Y","12","Y","Y"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000760","이천고등학교","04","공립","N","","300","Y","0","N","Y"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000762","이천제일고등학교","04","공립","N","","452","Y","0","N","Y"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000763","이천양정여자고등학교","04","사립","N","","349","Y","11","Y","Y"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000765","다산고등학교","04","사립","N","","353","Y","0","N","Y"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000767","이포고등학교","04","공립","N","","78","Y","12","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090000769","인창고등학교","04","공립","N","","149","Y","50","Y","Y"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090000770","일동고등학교","04","공립","N","","425","Y","62","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000771","일산고등학교","04","공립","N","","466","Y","8","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000772","일산대진고등학교","04","사립","N","","382","Y","74","Y","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000773","일산동고등학교","04","공립","N","","516","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000775","일산국제컨벤션고등학교","04","공립","N","","366","Y","26","Y","Y"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090000777","일죽고등학교","04","공립","N","","22","Y","0","N","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000778","장곡고등학교","04","공립","N","","455","Y","85","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000779","장안고등학교","04","공립","N","","337","Y","9","Y","Y"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000780","부원고등학교","04","사립","N","","94","Y","24","Y","Y"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000781","장호원고등학교","04","공립","N","","457","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000783","저동고등학교","04","공립","N","","500","Y","3","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000784","적성융합고등학교","04","공립","N","","0","N","0","N","Y"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090000786","전곡고등학교","04","공립","N","","374","Y","4","Y","Y"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000787","점동고등학교","04","공립","N","","43","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090000788","정명고등학교","04","사립","N","","331","Y","5","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090000790","경기경영고등학교","04","사립","N","","214","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000791","정발고등학교","04","공립","N","","750","Y","0","N","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000792","정왕고등학교","04","공립","N","","258","Y","8","Y","Y"
"경기도교육청","경기도가평교육지원청","경기도 가평군","S090000796","조종고등학교","04","공립","N","","329","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000797","주엽고등학교","04","공립","N","","322","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000798","경기영상과학고등학교","04","공립","N","","848","Y","2","Y","Y"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090000800","죽산고등학교","04","공립","N","","68","Y","1","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090000801","죽전고등학교","04","공립","N","","338","Y","22","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000802","중산고등학교","04","공립","N","","604","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000803","중원고등학교","04","공립","N","","423","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000804","중흥고등학교","04","공립","N","","501","Y","0","N","Y"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090000805","지평고등학교","04","공립","N","","298","Y","0","N","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000806","진건고등학교","04","공립","N","","514","Y","25","Y","Y"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090000807","진성고등학교","04","사립","N","","354","Y","10","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000810","진위고등학교","04","사립","N","","100","Y","0","N","Y"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000811","경기관광고등학교","04","사립","N","","527","Y","0","N","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000812","창현고등학교","04","사립","N","","416","Y","48","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000813","청담고등학교","04","사립","N","","259","Y","10","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090000815","청명고등학교","04","공립","N","","429","Y","24","Y","Y"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090000816","청운고등학교","04","공립","N","","288","Y","0","N","Y"
"경기도교육청","경기도가평교육지원청","경기도 가평군","S090000817","청평고등학교","04","공립","N","","320","Y","17","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000818","청학고등학교","04","공립","N","","345","Y","12","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000819","초지고등학교","04","공립","N","","264","Y","26","Y","Y"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090000820","충현고등학교","04","공립","N","","437","Y","0","N","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000821","태광고등학교","04","사립","N","","584","Y","2","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090000822","태성고등학교","04","사립","N","","389","Y","2","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000823","태원고등학교","04","사립","N","","577","Y","11","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090000824","태장고등학교","04","공립","N","","411","Y","5","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090000825","토평고등학교","04","공립","N","","619","Y","45","Y","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090000826","통진고등학교","04","사립","N","","304","Y","4","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000827","퇴계원고등학교","04","공립","N","","377","Y","4","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000829","세경고등학교","04","사립","N","","466","Y","2","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000831","정목고등학교","04","사립","N","","318","Y","21","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000832","파주고등학교","04","사립","N","","0","N","22","Y","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090000833","수원하이텍고등학교","04","공립","N","","626","Y","0","N","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000834","평촌고등학교","04","공립","N","","487","Y","0","N","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000835","평촌과학기술고등학교","04","공립","N","","253","Y","10","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000836","평촌경영고등학교","04","공립","N","","416","Y","2","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000837","평택고등학교","04","공립","N","","470","Y","0","N","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000838","평택마이스터고등학교","04","공립","N","","308","Y","2","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000840","평택여자고등학교","04","공립","N","","628","Y","5","Y","Y"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090000841","포천고등학교","04","공립","N","","184","Y","0","N","Y"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090000843","포천일고등학교","04","공립","N","","379","Y","12","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090000844","풍덕고등학교","04","공립","N","","346","Y","0","N","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090000847","풍생고등학교","04","사립","N","","351","Y","11","Y","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090000848","하남고등학교","04","사립","N","","761","Y","21","Y","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090000849","하남경영고등학교","04","공립","N","","414","Y","8","Y","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090000850","하성고등학교","04","공립","N","","290","Y","30","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000851","한광고등학교","04","사립","N","","0","N","68","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000852","한광여자고등학교","04","사립","N","","0","N","174","Y","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000853","한국관광고등학교","04","사립","N","","0","N","1","Y","N"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000854","한국도예고등학교","04","공립","N","","294","Y","9","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000855","한국디지털미디어고등학교","04","사립","N","","360","Y","0","N","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090000856","한국애니메이션고등학교","04","공립","N","","249","Y","1","Y","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000857","한국조리과학고등학교","04","사립","N","","481","Y","0","N","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000858","한솔고등학교","04","공립","N","","491","Y","2","Y","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000859","경기자동차과학고등학교","04","사립","N","","231","Y","20","Y","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000862","함현고등학교","04","공립","N","","248","Y","12","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000863","행신고등학교","04","공립","N","","556","Y","14","Y","Y"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000865","호원고등학교","04","공립","N","","266","Y","10","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090000867","화성고등학교","04","사립","N","","412","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000868","화수고등학교","04","공립","N","","361","Y","27","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000869","화정고등학교","04","공립","N","","335","Y","76","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090000870","화홍고등학교","04","공립","N","","353","Y","0","N","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000871","효명고등학교","04","사립","N","","539","Y","21","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090000872","효성고등학교","04","사립","N","","366","Y","13","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090000873","효원고등학교","04","공립","N","","487","Y","99","Y","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000874","흥진고등학교","04","공립","N","","542","Y","0","N","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090004768","돌마고등학교","04","공립","N","","326","Y","3","Y","Y"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090004831","부용고등학교","04","공립","N","","693","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090004832","경기예술고등학교","04","공립","N","","410","Y","38","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090004833","송호고등학교","04","공립","N","","1066","Y","104","Y","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090004834","시흥고등학교","04","공립","N","","317","Y","12","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004835","운천고등학교","04","공립","N","","200","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090004893","서원고등학교","04","공립","N","","481","Y","17","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090004895","천천고등학교","04","공립","N","","654","Y","37","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090004896","조원고등학교","04","공립","N","","252","Y","0","N","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090004897","늘푸른고등학교","04","공립","N","","373","Y","4","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090004898","충훈고등학교","04","공립","N","","380","Y","30","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090004899","상일고등학교","04","공립","N","","274","Y","33","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090004900","송내고등학교","04","공립","N","","352","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090004901","구성고등학교","04","공립","N","","685","Y","0","N","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090004902","매탄고등학교","04","공립","N","","481","Y","45","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090004905","인덕원고등학교","04","공립","N","","337","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090004906","범박고등학교","04","공립","N","","404","Y","12","Y","Y"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090004908","덕계고등학교","04","공립","N","","577","Y","0","N","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090004909","단원고등학교","04","공립","N","","350","Y","0","N","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090004910","군서고등학교","04","공립","N","","445","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090004912","풍동고등학교","04","공립","N","","467","Y","0","N","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090004914","도농고등학교","04","공립","N","","433","Y","34","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090004915","평내고등학교","04","공립","N","","355","Y","0","N","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090004916","신장고등학교","04","공립","N","","159","Y","0","N","Y"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090004917","효양고등학교","04","공립","N","","217","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090004918","보정고등학교","04","공립","N","","632","Y","0","N","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090004919","풍무고등학교","04","공립","N","","570","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","","S090004920","병점고등학교","04","공립","N","","351","Y","0","N","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090004921","봉일천고등학교","04","공립","N","","386","Y","1","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090004922","교하고등학교","04","공립","N","","412","Y","0","N","Y"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090004923","상우고등학교","04","사립","N","","717","Y","3","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090004945","이우고등학교","04","사립","N","","211","Y","10","Y","N"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005040","경기외국어고등학교","04","사립","N","","210","Y","0","N","Y"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090005167","경기북과학고등학교","04","공립","N","","0","N","12","Y","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090005168","동두천외국어고등학교","04","공립","N","","604","Y","0","N","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005169","금촌고등학교","04","공립","N","","309","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090005170","용인한국외국어대학교부설고등학교","04","사립","N","","246","Y","0","N","Y"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005280","양주백석고등학교","04","공립","N","","408","Y","10","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005282","성남외국어고등학교","04","공립","N","","298","Y","199","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005283","성포고등학교","04","공립","N","","538","Y","15","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005284","수원외국어고등학교","04","공립","N","","616","Y","0","N","Y"
"경기도교육청","경기도가평교육지원청","경기도 가평군","S090005286","청심국제고등학교","04","사립","N","","433","Y","0","N","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005290","현화고등학교","04","공립","N","","657","Y","104","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005291","호평고등학교","04","공립","N","","507","Y","50","Y","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005292","김포외국어고등학교","04","사립","N","","334","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005319","용인백현고등학교","04","공립","N","","232","Y","158","Y","Y"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005320","한겨레고등학교","04","사립","N","","422","Y","64","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005380","가좌고등학교","04","공립","N","","677","Y","2","Y","Y"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005381","양주고등학교","04","공립","N","","396","Y","12","Y","Y"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090005382","송우고등학교","04","공립","N","","324","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090005399","상원고등학교","04","공립","N","","412","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005413","성사고등학교","04","공립","N","","597","Y","21","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005414","성지고등학교","04","공립","N","","409","Y","50","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005415","현암고등학교","04","공립","N","","352","Y","65","Y","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005416","용인홍천고등학교","04","공립","N","","629","Y","102","Y","N"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090005417","효자고등학교","04","공립","N","","406","Y","8","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005418","고양예술고등학교","04","사립","N","","0","N","0","N","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005458","대지고등학교","04","공립","N","","579","Y","20","Y","Y"
"경기도교육청","경기도화성오산교육지원청","","S090005459","동탄고등학교","04","공립","N","","1091","Y","36","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005460","안화고등학교","04","공립","N","","541","Y","18","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005461","운암고등학교","04","공립","N","","682","Y","2","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005488","동백고등학교","04","공립","N","","460","Y","0","N","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005576","망포고등학교","04","공립","N","","284","Y","2","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005577","매원고등학교","04","공립","N","","336","Y","32","Y","N"
"경기도교육청","경기도화성오산교육지원청","","S090005578","반송고등학교","04","공립","N","","322","Y","9","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090005579","봉담고등학교","04","공립","N","","143","Y","28","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005580","예당고등학교","04","공립","N","","834","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090005581","수주고등학교","04","공립","N","","337","Y","9","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005599","고양일고등학교","04","공립","N","","496","Y","23","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005600","안곡고등학교","04","공립","N","","401","Y","8","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005601","와부고등학교","04","공립","N","","123","Y","15","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005653","고색고등학교","04","공립","N","","515","Y","4","Y","Y"
"경기도교육청","경기도화성오산교육지원청","","S090005655","나루고등학교","04","공립","N","","405","Y","8","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005656","보라고등학교","04","공립","N","","384","Y","39","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005658","초당고등학교","04","공립","N","","413","Y","0","N","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090005659","복정고등학교","04","공립","N","","715","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090005660","포곡고등학교","04","공립","N","","248","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090005663","향남고등학교","04","공립","N","","628","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005664","청덕고등학교","04","공립","N","","246","Y","4","Y","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005665","시흥능곡고등학교","04","공립","N","","262","Y","0","N","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005666","시흥매화고등학교","04","공립","N","","397","Y","67","Y","Y"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090005667","발곡고등학교","04","공립","N","","545","Y","0","N","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005668","신천고등학교","04","공립","N","","424","Y","12","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005669","선부고등학교","04","공립","N","","262","Y","0","N","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005670","오남고등학교","04","공립","N","","787","Y","19","Y","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005671","의왕고등학교","04","공립","N","","566","Y","67","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005672","이충고등학교","04","공립","N","","514","Y","0","N","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005673","장기고등학교","04","공립","N","","965","Y","6","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005674","신길고등학교","04","공립","N","","515","Y","16","Y","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005675","광남고등학교","04","공립","N","","321","Y","3","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005676","광덕고등학교","04","공립","N","","348","Y","10","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005677","흥덕고등학교","04","공립","N","","395","Y","13","Y","Y"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005796","덕현고등학교","04","공립","N","","466","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005797","서정고등학교","04","공립","N","","353","Y","11","Y","Y"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005798","운산고등학교","04","공립","N","","297","Y","17","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005799","운정고등학교","04","공립","N","","285","Y","0","N","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005800","마석고등학교","04","공립","N","","524","Y","33","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005801","상록고등학교","04","공립","N","","286","Y","0","N","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005803","진접고등학교","04","공립","N","","256","Y","129","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005804","청북고등학교","04","공립","N","","263","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005806","세마고등학교","04","공립","N","","337","Y","10","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005808","능동고등학교","04","공립","N","","754","Y","0","N","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005811","마송고등학교","04","공립","N","","198","Y","107","Y","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005815","모락고등학교","04","공립","N","","350","Y","20","Y","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005820","경화여자English Business고등학교","04","사립","N","","418","Y","19","Y","Y"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005831","경기창조고등학교","04","공립","N","","517","Y","5","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005836","보평고등학교","04","공립","N","","534","Y","13","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005844","운중고등학교","04","공립","N","","963","Y","0","N","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005898","가운고등학교","04","공립","N","","289","Y","0","N","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005899","동패고등학교","04","공립","N","","385","Y","5","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090005900","역곡고등학교","04","공립","N","","501","Y","33","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005901","판교고등학교","04","공립","N","","465","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005902","세교고등학교","04","공립","N","","418","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005903","서천고등학교","04","공립","N","","550","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005904","성복고등학교","04","공립","N","","590","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005905","대화고등학교","04","공립","N","","747","Y","0","N","Y"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090005906","이현고등학교","04","공립","N","","131","Y","1","Y","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005908","초월고등학교","04","공립","N","","250","Y","20","Y","Y"
