"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","상담실적(내부상담전문가)","상담실적(내부상담전문가실시여부)","상담실적(외부상담전문가)","상담실적(외부상담전문가실시여부)"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005885","푸른솔초등학교","02","공립","N","","581","Y","1","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005888","청옥초등학교","02","공립","N","","493","Y","0","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005894","수원중촌초등학교","02","공립","N","","276","Y","92","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005896","수원금호초등학교","02","공립","N","","435","Y","32","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005897","능실초등학교","02","공립","N","","456","Y","1","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005912","포일초등학교","02","공립","N","","0","N","128","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090005914","성남여수초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005988","부평초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006026","김포금빛초등학교","02","공립","N","","221","Y","0","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006030","은여울초등학교","02","공립","N","","178","Y","0","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006033","나비초등학교","02","공립","N","","356","Y","0","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006039","함박초등학교","02","공립","N","","414","Y","18","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006040","운유초등학교","02","공립","N","","605","Y","42","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090006042","중일초등학교","02","공립","N","","318","Y","16","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006046","청수초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006053","율빛초등학교","02","공립","N","","311","Y","0","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006058","율정초등학교","02","공립","N","","351","Y","12","Y"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006061","옥정초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006062","연푸른초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006063","옥빛초등학교","02","공립","N","","868","Y","101","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090006082","고산하늘초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006096","고양오금초등학교","02","공립","N","","559","Y","0","N"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090006100","신현초등학교","02","공립","N","","168","Y","0","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006104","위례한빛초등학교","02","공립","N","","64","Y","5","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006107","위례푸른초등학교","02","공립","N","","826","Y","200","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006108","위례고운초등학교","02","공립","N","","205","Y","14","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006109","위례중앙초등학교","02","공립","N","","41","Y","0","N"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090006112","한아람초등학교","02","공립","N","","671","Y","48","Y"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090006113","태성초등학교","02","공립","N","","489","Y","0","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006122","배곧초등학교","02","공립","N","","811","Y","0","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006123","배곧라온초등학교","02","공립","N","","619","Y","20","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006131","산현초등학교","02","공립","N","","0","N","50","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006132","운흥초등학교","02","공립","N","","357","Y","38","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006133","조남초등학교","02","공립","N","","0","N","103","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006152","생금초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090006153","화원초등학교","02","공립","N","","300","Y","0","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090006154","하길초등학교","02","공립","N","","468","Y","0","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006157","곡정초등학교","02","공립","N","","860","Y","0","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006164","산내초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090006418","금암초등학교","02","공립","N","","0","N","424","Y"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006419","광사초등학교","02","공립","N","","210","Y","0","N"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006421","나룰초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006425","마송중앙초등학교","02","공립","N","","0","N","3","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090006431","부곡중앙초등학교","02","공립","N","","354","Y","0","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006432","서정초등학교","02","공립","N","","235","Y","52","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090006433","성남화랑초등학교","02","공립","N","","365","Y","0","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006434","성서초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090006439","신백현초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006440","신양초등학교","02","공립","N","","239","Y","0","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090006443","양일초등학교","02","공립","N","","457","Y","2","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006445","용인신봉초등학교","02","공립","N","","563","Y","0","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006446","운광초등학교","02","공립","N","","499","Y","0","N"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090006449","이천사동초등학교","02","공립","N","","645","Y","135","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006452","주곡초등학교","02","공립","N","","353","Y","0","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006454","한가람초등학교","02","공립","N","","452","Y","0","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006455","한빛초등학교","02","공립","N","","236","Y","0","N"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090006456","한얼초등학교","02","공립","N","","0","N","26","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006458","해솔초등학교","02","공립","N","","32","Y","70","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006459","화도초등학교","02","공립","N","","299","Y","0","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006460","화봉초등학교","02","공립","N","","272","Y","0","N"
"경기도교육청","경기도화성오산교육지원청","","S090006650","서경초등학교","02","공립","N","","151","Y","0","N"
"경기도교육청","경기도화성오산교육지원청","","S090006651","화성반월초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006759","두창초등학교","02","공립","N","","0","N","2","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006770","고양동산초등학교","02","공립","N","","837","Y","120","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090006771","자란초등학교","02","공립","N","","469","Y","0","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006773","수원가온초등학교","02","공립","N","","406","Y","0","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090006774","다솔초등학교","02","공립","N","","381","Y","1","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006775","하늘빛초등학교","02","공립","N","","512","Y","22","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006776","김포호수초등학교","02","공립","N","","770","Y","0","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006778","운정초등학교","02","공립","N","","540","Y","12","Y"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090006799","의정부송산초등학교","02","공립","N","","815","Y","0","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006801","남양주월산초등학교","02","공립","N","","609","Y","0","N"
