"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001972","부천서초등학교","02","공립","N","","4","88","22","4","85","21.3","5","106","21.2","5","120","24","4","90","22.5","4","101","25.3","2","13","6.5","0","0","0","28","603","21.5","35","17.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001973","부천수주초등학교","02","공립","N","","2","45","22.5","2","40","20","3","57","19","2","48","24","3","72","24","3","76","25.3","1","6","6","0","0","0","16","344","21.5","18","19.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001974","부천신흥초등학교","02","공립","N","","4","55","13.8","4","50","12.5","3","64","21.3","3","47","15.7","3","58","19.3","3","55","18.3","2","8","4","0","0","0","22","337","15.3","27","12.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001975","부천여월초등학교","02","공립","N","","3","63","21","3","63","21","3","82","27.3","4","81","20.3","3","72","24","4","88","22","1","5","5","0","0","0","21","454","21.6","27","16.8"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001976","부천역곡초등학교","02","공립","N","","3","59","19.7","3","57","19","4","87","21.8","4","85","21.3","4","97","24.3","4","85","21.3","1","6","6","0","0","0","23","476","20.7","28","17"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001977","부천원일초등학교","02","공립","N","","2","27","13.5","2","32","16","2","38","19","2","39","19.5","3","58","19.3","2","35","17.5","2","10","5","0","0","0","15","239","15.9","19","12.6"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001978","부천중앙초등학교","02","공립","N","","3","53","17.7","3","76","25.3","5","104","20.8","4","96","24","5","106","21.2","4","94","23.5","2","12","6","0","0","0","26","541","20.8","31","17.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001979","부천중원초등학교","02","공립","N","","1","21","21","2","26","13","2","33","16.5","1","17","17","2","35","17.5","1","22","22","0","0","0","0","0","0","9","154","17.1","12","12.8"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001980","부천초등학교","02","공립","N","","3","75","25","3","74","24.7","3","79","26.3","4","80","20","4","100","25","4","85","21.3","1","7","7","0","0","0","22","500","22.7","29","17.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001987","상도초등학교","02","공립","N","","2","38","19","2","37","18.5","3","65","21.7","4","77","19.3","2","48","24","3","77","25.7","1","7","7","0","0","0","17","349","20.5","24","14.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001988","상동초등학교","02","공립","N","","5","105","21","5","121","24.2","5","119","23.8","6","156","26","6","141","23.5","5","124","24.8","2","12","6","0","0","0","34","778","22.9","40","19.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001989","상원초등학교","02","공립","N","","2","33","16.5","2","41","20.5","2","45","22.5","3","62","20.7","3","68","22.7","3","62","20.7","2","12","6","0","0","0","17","323","19","21","15.4"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001990","상인초등학교","02","공립","N","","5","126","25.2","5","120","24","6","134","22.3","6","155","25.8","7","163","23.3","7","164","23.4","2","7","3.5","0","0","0","38","869","22.9","45","19.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001991","상일초등학교","02","공립","N","","5","126","25.2","6","144","24","6","163","27.2","7","165","23.6","8","209","26.1","7","177","25.3","1","5","5","0","0","0","40","989","24.7","49","20.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001992","상지초등학교","02","공립","N","","2","29","14.5","2","29","14.5","2","34","17","2","40","20","2","38","19","2","43","21.5","1","4","4","0","0","0","13","217","16.7","17","12.8"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090002001","성주초등학교","02","공립","N","","3","76","25.3","4","90","22.5","4","94","23.5","4","100","25","4","97","24.3","4","98","24.5","1","7","7","0","0","0","24","562","23.4","29","19.4"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090002002","소사초등학교","02","공립","N","","5","121","24.2","6","142","23.7","6","141","23.5","6","136","22.7","4","106","26.5","5","129","25.8","3","21","7","0","0","0","35","796","22.7","42","19"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002003","송내초등학교","02","공립","N","","1","13","13","1","18","18","1","18","18","1","21","21","2","23","11.5","2","28","14","1","7","7","0","0","0","9","128","14.2","12","10.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002007","신도초등학교","02","공립","N","","4","84","21","4","94","23.5","4","100","25","4","94","23.5","5","117","23.4","4","99","24.8","2","13","6.5","0","0","0","27","601","22.3","33","18.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090002011","소일초등학교","02","공립","N","","2","49","24.5","2","39","19.5","2","40","20","3","53","17.7","2","42","21","3","54","18","1","3","3","0","0","0","15","280","18.7","19","14.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002015","심곡초등학교","02","공립","N","","3","63","21","4","84","21","4","94","23.5","4","93","23.3","4","79","19.8","3","74","24.7","2","13","6.5","0","0","0","24","500","20.8","28","17.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002016","심원초등학교","02","공립","N","","4","102","25.5","5","103","20.6","5","125","25","4","103","25.8","5","116","23.2","6","134","22.3","1","7","7","0","0","0","30","690","23","37","18.6"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002017","약대초등학교","02","공립","N","","1","22","22","2","27","13.5","1","26","26","2","34","17","2","33","16.5","2","37","18.5","1","7","7","0","0","0","11","186","16.9","15","12.4"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090002022","오정초등학교","02","공립","N","","3","54","18","3","50","16.7","3","63","21","3","77","25.7","4","84","21","4","84","21","2","11","5.5","0","0","0","22","423","19.2","26","16.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002026","원미초등학교","02","공립","N","","4","94","23.5","5","94","18.8","6","120","20","4","80","20","5","114","22.8","4","86","21.5","3","20","6.7","0","0","0","31","608","19.6","37","16.4"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090002027","원종초등학교","02","공립","N","","3","69","23","3","54","18","3","73","24.3","4","86","21.5","4","91","22.8","4","78","19.5","2","14","7","0","0","0","23","465","20.2","27","17.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002038","중흥초등학교","02","공립","N","","5","104","20.8","5","135","27","5","115","23","5","133","26.6","6","135","22.5","6","129","21.5","1","7","7","0","0","0","33","758","23","42","18"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090002039","창영초등학교","02","공립","N","","3","74","24.7","4","84","21","4","80","20","4","83","20.8","3","63","21","5","113","22.6","2","14","7","0","0","0","25","511","20.4","29","17.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002210","검단초등학교","02","공립","N","","3","53","17.7","2","48","24","3","73","24.3","3","61","20.3","3","63","21","3","63","21","3","18","6","0","0","0","20","379","19","23","16.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002211","구미초등학교","02","공립","N","","3","66","22","3","74","24.7","3","79","26.3","4","99","24.8","4","96","24","4","97","24.3","1","5","5","0","0","0","22","516","23.5","26","19.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002214","금빛초등학교","02","공립","N","","1","22","22","2","26","13","2","30","15","2","46","23","2","38","19","3","53","17.7","2","7","3.5","0","0","0","14","222","15.9","18","12.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002215","금상초등학교","02","공립","N","","5","123","24.6","5","120","24","5","120","24","4","96","24","4","81","20.3","3","68","22.7","2","12","6","0","0","0","28","620","22.1","33","18.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002216","낙생초등학교","02","공립","N","","6","137","22.8","7","159","22.7","6","148","24.7","8","186","23.3","7","179","25.6","8","203","25.4","3","17","5.7","0","0","0","45","1029","22.9","53","19.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002217","내정초등학교","02","공립","N","","6","142","23.7","6","151","25.2","8","189","23.6","8","193","24.1","8","206","25.8","9","213","23.7","0","0","0","0","0","0","45","1094","24.3","53","20.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002218","단남초등학교","02","공립","N","","3","73","24.3","4","82","20.5","4","92","23","4","84","21","3","70","23.3","3","62","20.7","2","11","5.5","0","0","0","23","474","20.6","28","16.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002219","단대초등학교","02","공립","N","","4","83","20.8","4","94","23.5","4","96","24","5","104","20.8","5","103","20.6","4","89","22.3","3","18","6","0","0","0","29","587","20.2","33","17.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002221","당촌초등학교","02","공립","N","","4","81","20.3","4","94","23.5","5","111","22.2","6","141","23.5","6","143","23.8","6","132","22","0","0","0","0","0","0","31","702","22.6","41","17.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002223","대일초등학교","02","공립","N","","2","28","14","2","25","12.5","2","27","13.5","3","48","16","2","44","22","2","43","21.5","2","12","6","0","0","0","15","227","15.1","19","11.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002224","대하초등학교","02","공립","N","","3","53","17.7","3","53","17.7","4","83","20.8","4","78","19.5","4","94","23.5","4","93","23.3","1","5","5","0","0","0","23","459","20","28","16.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002225","돌마초등학교","02","공립","N","","3","63","21","3","66","22","3","67","22.3","3","72","24","3","70","23.3","3","67","22.3","1","8","8","0","0","0","19","413","21.7","24","17.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002227","백현초등학교","02","공립","N","","1","9","9","1","6","6","1","10","10","1","17","17","1","17","17","1","22","22","1","5","5","0","0","0","7","86","12.3","8","10.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002228","복정초등학교","02","공립","N","","2","33","16.5","2","31","15.5","2","36","18","2","36","18","2","44","22","2","33","16.5","1","6","6","0","0","0","13","219","16.8","16","13.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002229","분당초등학교","02","공립","N","","4","102","25.5","4","102","25.5","5","119","23.8","7","161","23","7","160","22.9","7","175","25","1","7","7","0","0","0","35","826","23.6","40","20.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002230","불곡초등학교","02","공립","N","","2","43","21.5","2","49","24.5","4","80","20","3","73","24.3","4","81","20.3","4","98","24.5","1","5","5","0","0","0","20","429","21.5","28","15.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002231","불정초등학교","02","공립","N","","4","86","21.5","3","78","26","5","116","23.2","6","140","23.3","6","140","23.3","5","130","26","0","0","0","0","0","0","29","690","23.8","36","19.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002232","상대원초등학교","02","공립","N","","1","12","12","1","21","21","1","17","17","2","36","18","1","15","15","2","31","15.5","2","7","3.5","0","0","0","10","139","13.9","13","10.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002234","상원초등학교","02","공립","N","","2","42","21","2","42","21","2","38","19","3","53","17.7","3","49","16.3","3","64","21.3","2","11","5.5","0","0","0","17","299","17.6","22","13.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002235","상탑초등학교","02","공립","N","","2","41","20.5","2","49","24.5","2","43","21.5","3","58","19.3","2","45","22.5","3","64","21.3","2","10","5","0","0","0","16","310","19.4","20","15.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002236","서당초등학교","02","공립","N","","4","94","23.5","4","87","21.8","5","131","26.2","6","134","22.3","6","137","22.8","6","157","26.2","1","1","1","0","0","0","32","741","23.2","40","18.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002237","서현초등학교","02","공립","N","","5","113","22.6","5","130","26","5","115","23","7","166","23.7","8","186","23.3","7","179","25.6","0","0","0","0","0","0","37","889","24","45","19.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002238","성남동초등학교","02","공립","N","","2","39","19.5","2","43","21.5","3","65","21.7","2","48","24","3","51","17","3","69","23","2","9","4.5","0","0","0","17","324","19.1","23","14.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002239","성남매송초등학교","02","공립","N","","5","107","21.4","4","91","22.8","5","116","23.2","6","138","23","5","122","24.4","5","127","25.4","1","1","1","0","0","0","31","702","22.6","37","19"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002240","성남미금초등학교","02","공립","N","","4","89","22.3","3","76","25.3","4","84","21","5","116","23.2","5","126","25.2","5","112","22.4","2","8","4","0","0","0","28","611","21.8","34","18"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002241","성남북초등학교","02","공립","N","","2","27","13.5","2","32","16","2","33","16.5","1","22","22","1","22","22","1","17","17","1","5","5","0","0","0","10","158","15.8","12","13.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002242","성남서초등학교","02","공립","N","","2","35","17.5","2","31","15.5","2","33","16.5","2","28","14","1","20","20","1","16","16","1","5","5","0","0","0","11","168","15.3","14","12"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002243","성남신기초등학교","02","공립","N","","3","54","18","3","57","19","3","75","25","3","68","22.7","3","73","24.3","3","72","24","1","7","7","0","0","0","19","406","21.4","24","16.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002244","성남신흥초등학교","02","공립","N","","4","82","20.5","4","80","20","5","111","22.2","4","99","24.8","3","72","24","3","70","23.3","0","0","0","0","0","0","23","514","22.3","27","19"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002245","성남은행초등학교","02","공립","N","","2","43","21.5","2","50","25","2","50","25","3","64","21.3","3","57","19","3","65","21.7","2","7","3.5","0","0","0","17","336","19.8","21","16"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002246","성남장안초등학교","02","공립","N","","3","65","21.7","3","63","21","3","75","25","4","94","23.5","3","63","21","3","68","22.7","2","12","6","0","0","0","21","440","21","27","16.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002247","성남제일초등학교","02","공립","N","","5","128","25.6","5","120","24","4","88","22","4","104","26","4","94","23.5","4","81","20.3","1","4","4","0","0","0","27","619","22.9","31","20"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002248","성남수정초등학교","02","공립","N","","2","38","19","2","45","22.5","2","42","21","3","58","19.3","3","69","23","4","75","18.8","2","12","6","0","0","0","18","339","18.8","23","14.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002249","성남중앙초등학교","02","공립","N","","2","47","23.5","2","45","22.5","3","68","22.7","3","77","25.7","3","72","24","4","97","24.3","2","11","5.5","0","0","0","19","417","21.9","22","19"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002250","성남초등학교","02","공립","N","","3","66","22","3","69","23","3","73","24.3","5","102","20.4","4","98","24.5","5","106","21.2","3","18","6","0","0","0","26","532","20.5","31","17.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002251","성수초등학교","02","공립","N","","2","47","23.5","3","52","17.3","3","58","19.3","3","75","25","3","60","20","3","65","21.7","1","6","6","0","0","0","18","363","20.2","23","15.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002252","수내초등학교","02","공립","N","","5","128","25.6","5","123","24.6","6","144","24","7","176","25.1","8","203","25.4","10","255","25.5","0","0","0","0","0","0","41","1029","25.1","49","21"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002253","수진초등학교","02","공립","N","","3","59","19.7","3","51","17","3","61","20.3","3","60","20","5","101","20.2","4","97","24.3","3","15","5","0","0","0","24","444","18.5","28","15.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002256","안말초등학교","02","공립","N","","4","86","21.5","4","88","22","5","109","21.8","4","101","25.3","4","104","26","4","102","25.5","1","7","7","0","0","0","26","597","23","31","19.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002257","야탑초등학교","02","공립","N","","4","83","20.8","4","94","23.5","4","103","25.8","5","111","22.2","4","101","25.3","3","75","25","2","13","6.5","0","0","0","26","580","22.3","31","18.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002258","양영초등학교","02","공립","N","","1","8","8","1","19","19","1","17","17","2","33","16.5","2","34","17","2","35","17.5","0","0","0","0","0","0","9","146","16.2","11","13.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002259","오리초등학교","02","공립","N","","1","10","10","1","15","15","1","8","8","1","16","16","1","21","21","1","20","20","1","7","7","0","0","0","7","97","13.9","9","10.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002260","왕남초등학교","02","공립","N","","5","115","23","5","113","22.6","4","95","23.8","5","106","21.2","3","75","25","3","59","19.7","1","4","4","0","0","0","26","567","21.8","33","17.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002262","이매초등학교","02","공립","N","","3","72","24","4","89","22.3","4","92","23","5","116","23.2","6","132","22","4","103","25.8","0","0","0","0","0","0","26","604","23.2","32","18.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002267","중부초등학교","02","공립","N","","2","32","16","2","48","24","3","52","17.3","3","66","22","3","56","18.7","3","56","18.7","1","5","5","0","0","0","17","315","18.5","21","15"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002269","중원초등학교","02","공립","N","","2","48","24","3","74","24.7","3","67","22.3","3","66","22","3","74","24.7","4","93","23.3","2","12","6","0","0","0","20","434","21.7","24","18.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002270","중탑초등학교","02","공립","N","","3","60","20","3","54","18","3","76","25.3","3","71","23.7","4","80","20","3","67","22.3","1","6","6","1","3","3","21","417","19.9","25","16.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002271","청솔초등학교","02","공립","N","","2","39","19.5","3","52","17.3","2","49","24.5","2","34","17","2","42","21","2","33","16.5","1","7","7","1","3","3","15","259","17.3","20","13"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002272","초림초등학교","02","공립","N","","5","111","22.2","5","148","29.6","7","190","27.1","7","192","27.4","8","207","25.9","9","231","25.7","0","0","0","0","0","0","41","1079","26.3","50","21.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002273","탄천초등학교","02","공립","N","","2","49","24.5","3","48","16","3","54","18","3","70","23.3","4","84","21","4","92","23","2","10","5","0","0","0","21","407","19.4","25","16.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002274","태평초등학교","02","공립","N","","1","18","18","1","22","22","1","20","20","2","31","15.5","2","26","13","2","39","19.5","0","0","0","0","0","0","9","156","17.3","12","13"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002275","하원초등학교","02","공립","N","","4","85","21.3","4","100","25","4","82","20.5","4","97","24.3","3","74","24.7","3","73","24.3","1","7","7","0","0","0","23","518","22.5","26","19.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002276","하탑초등학교","02","공립","N","","3","71","23.7","4","90","22.5","4","97","24.3","5","105","21","6","130","21.7","5","109","21.8","2","9","4.5","0","0","0","29","611","21.1","36","17"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002277","한솔초등학교","02","공립","N","","1","12","12","1","18","18","1","19","19","1","5","5","1","12","12","1","18","18","1","7","7","0","0","0","7","91","13","8","11.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002278","희망대초등학교","02","공립","N","","6","135","22.5","6","135","22.5","5","127","25.4","5","108","21.6","5","116","23.2","4","94","23.5","2","14","7","0","0","0","33","729","22.1","40","18.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002444","고색초등학교","02","공립","N","","2","44","22","2","40","20","3","71","23.7","3","61","20.3","3","63","21","3","78","26","2","11","5.5","0","0","0","18","368","20.4","22","16.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002445","고현초등학교","02","공립","N","","1","15","15","1","25","25","1","20","20","1","20","20","1","22","22","1","15","15","1","4","4","0","0","0","7","121","17.3","8","15.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002446","곡반초등학교","02","공립","N","","5","116","23.2","5","110","22","6","136","22.7","5","121","24.2","6","147","24.5","5","120","24","2","12","6","0","0","0","34","762","22.4","41","18.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002447","곡선초등학교","02","공립","N","","2","40","20","3","55","18.3","3","60","20","4","83","20.8","3","66","22","3","74","24.7","2","11","5.5","0","0","0","20","389","19.5","26","15"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002448","구운초등학교","02","공립","N","","3","58","19.3","3","60","20","3","53","17.7","3","54","18","3","66","22","3","54","18","2","9","4.5","1","2","2","21","356","17","27","13.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002449","권선초등학교","02","공립","N","","2","38","19","2","26","13","2","49","24.5","2","42","21","3","60","20","3","59","19.7","2","11","5.5","0","0","0","16","285","17.8","20","14.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002450","남수원초등학교","02","공립","N","","3","63","21","3","57","19","4","81","20.3","3","66","22","4","77","19.3","3","70","23.3","3","18","6","0","0","0","23","432","18.8","27","16"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002451","남창초등학교","02","공립","N","","1","14","14","1","15","15","1","21","21","1","14","14","1","18","18","1","9","9","1","4","4","0","0","0","7","95","13.6","9","10.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002452","당수초등학교","02","공립","N","","4","88","22","3","69","23","4","93","23.3","4","83","20.8","3","75","25","4","81","20.3","1","5","5","0","0","0","23","494","21.5","28","17.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002453","대평초등학교","02","공립","N","","2","30","15","2","33","16.5","2","49","24.5","3","69","23","4","76","19","5","112","22.4","1","6","6","0","0","0","19","375","19.7","23","16.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002454","동수원초등학교","02","공립","N","","2","43","21.5","2","36","18","2","37","18.5","3","55","18.3","3","58","19.3","3","58","19.3","1","4","4","0","0","0","16","291","18.2","21","13.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002455","수원동신초등학교","02","공립","N","","3","64","21.3","3","63","21","3","80","26.7","3","77","25.7","4","90","22.5","4","100","25","1","2","2","0","0","0","21","476","22.7","26","18.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002456","매산초등학교","02","공립","N","","6","143","23.8","6","138","23","5","117","23.4","4","101","25.3","4","103","25.8","3","72","24","1","6","6","1","3","3","30","683","22.8","36","19"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002457","매원초등학교","02","공립","N","","7","164","23.4","7","164","23.4","8","187","23.4","9","230","25.6","8","201","25.1","8","201","25.1","2","14","7","0","0","0","49","1161","23.7","61","19"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002458","매탄초등학교","02","공립","N","","6","141","23.5","6","132","22","7","177","25.3","8","199","24.9","8","210","26.3","9","216","24","1","5","5","0","0","0","45","1080","24","53","20.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002459","매현초등학교","02","공립","N","","2","48","24","2","40","20","2","51","25.5","2","51","25.5","2","50","25","3","58","19.3","1","3","3","1","3","3","15","304","20.3","18","16.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002460","명당초등학교","02","공립","N","","1","24","24","1","17","17","2","32","16","2","41","20.5","2","42","21","2","51","25.5","0","0","0","0","0","0","10","207","20.7","12","17.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002461","명인초등학교","02","공립","N","","2","48","24","3","65","21.7","4","84","21","4","102","25.5","4","103","25.8","5","113","22.6","1","5","5","1","2","2","24","522","21.8","30","17.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002462","산남초등학교","02","공립","N","","3","61","20.3","2","47","23.5","2","47","23.5","3","56","18.7","3","59","19.7","3","71","23.7","2","9","4.5","0","0","0","18","350","19.4","21","16.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002463","산의초등학교","02","공립","N","","7","183","26.1","8","187","23.4","9","214","23.8","11","264","24","9","234","26","9","220","24.4","1","8","8","0","0","0","54","1310","24.3","69","19"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002464","상률초등학교","02","공립","N","","2","50","25","3","47","15.7","3","61","20.3","4","81","20.3","4","78","19.5","3","71","23.7","2","9","4.5","0","0","0","21","397","18.9","26","15.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002465","상촌초등학교","02","공립","N","","3","63","21","3","58","19.3","4","91","22.8","4","86","21.5","4","97","24.3","5","104","20.8","2","10","5","0","0","0","25","509","20.4","30","17"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002466","서호초등학교","02","공립","N","","2","23","11.5","2","34","17","2","40","20","2","38","19","2","36","18","2","44","22","2","10","5","0","0","0","14","225","16.1","18","12.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002467","세곡초등학교","02","공립","N","","2","26","13","2","44","22","2","39","19.5","2","41","20.5","2","39","19.5","2","48","24","0","0","0","0","0","0","12","237","19.8","17","13.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002468","세류초등학교","02","공립","N","","6","122","20.3","5","101","20.2","5","112","22.4","5","116","23.2","5","110","22","5","112","22.4","3","16","5.3","0","0","0","34","689","20.3","42","16.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002469","소화초등학교","02","사립","N","","3","84","28","3","84","28","3","84","28","3","84","28","3","84","28","3","79","26.3","0","0","0","0","0","0","18","499","27.7","27","18.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002470","송림초등학교","02","공립","N","","9","227","25.2","8","215","26.9","8","220","27.5","11","290","26.4","9","245","27.2","8","212","26.5","2","10","5","0","0","0","55","1419","25.8","64","22.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002471","송원초등학교","02","공립","N","","2","32","16","3","66","22","3","69","23","4","77","19.3","3","75","25","4","92","23","1","5","5","0","0","0","20","416","20.8","25","16.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002472","송정초등학교","02","공립","N","","3","59","19.7","3","59","19.7","3","75","25","4","82","20.5","4","80","20","4","84","21","2","8","4","0","0","0","23","447","19.4","27","16.6"
