"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003202","양수중학교","03","공립","N","","2","49","24.5","2","61","30.5","2","52","26","1","2","2","0","0","0","7","164","23.4","16","10.3"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003203","단월중학교","03","사립","N","","2","33","16.5","2","35","17.5","2","37","18.5","1","3","3","0","0","0","7","108","15.4","19","5.7"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003204","서종중학교","03","사립","N","","3","72","24","3","85","28.3","3","91","30.3","1","4","4","0","0","0","10","252","25.2","19","13.3"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003205","양동중학교","03","사립","N","","1","6","6","1","17","17","1","9","9","1","3","3","0","0","0","4","35","8.8","13","2.7"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003206","양일중학교","03","사립","N","","7","227","32.4","7","222","31.7","8","258","32.3","2","8","4","0","0","0","24","715","29.8","42","17"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003208","양평중학교","03","공립","N","","8","226","28.3","8","237","29.6","8","227","28.4","2","8","4","0","0","0","26","698","26.8","47","14.9"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003210","용문중학교","03","사립","N","","5","138","27.6","5","118","23.6","5","125","25","1","2","2","0","0","0","16","383","23.9","27","14.2"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003211","지평중학교","03","공립","N","","2","37","18.5","2","39","19.5","2","31","15.5","2","8","4","0","0","0","8","115","14.4","17","6.8"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003212","청운중학교","03","공립","N","","1","10","10","1","8","8","1","2","2","0","0","0","0","0","0","3","20","6.7","11","1.8"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003314","강천중학교","03","공립","N","","1","11","11","1","18","18","1","22","22","1","3","3","0","0","0","4","54","13.5","13","4.2"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003315","대신중학교","03","사립","N","","1","16","16","1","22","22","1","17","17","1","2","2","0","0","0","4","57","14.3","12","4.8"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003316","상품중학교","03","공립","N","","1","28","28","1","21","21","1","25","25","1","3","3","0","0","0","4","77","19.3","12","6.4"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003317","세정중학교","03","사립","N","","1","17","17","1","14","14","2","32","16","1","3","3","0","0","0","5","66","13.2","16","4.1"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003318","여강중학교","03","사립","N","","3","72","24","2","50","25","2","50","25","1","3","3","0","0","0","8","175","21.9","18","9.7"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003319","여주제일중학교","03","사립","N","","5","117","23.4","4","91","22.8","5","126","25.2","1","9","9","0","0","0","15","343","22.9","27","12.7"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003320","여주여자중학교","03","공립","N","","6","161","26.8","6","174","29","7","198","28.3","1","6","6","0","0","0","20","539","27","35","15.4"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003321","여주중학교","03","공립","N","","6","140","23.3","6","144","24","6","149","24.8","1","4","4","0","0","0","19","437","23","33","13.2"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003322","이포중학교","03","공립","N","","1","17","17","1","13","13","1","12","12","1","2","2","0","0","0","4","44","11","12","3.7"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003323","점동중학교","03","공립","N","","1","16","16","1","19","19","1","21","21","1","4","4","0","0","0","4","60","15","12","5"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003324","창명여자중학교","03","사립","N","","1","19","19","1","9","9","1","13","13","1","4","4","0","0","0","4","45","11.3","12","3.8"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003325","흥천중학교","03","공립","N","","1","13","13","1","9","9","1","6","6","0","0","0","0","0","0","3","28","9.3","11","2.5"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003406","군남중학교","03","공립","N","","1","10","10","1","14","14","1","17","17","1","1","1","0","0","0","4","42","10.5","12","3.5"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003407","대광중학교","03","공립","N","","1","10","10","1","9","9","1","10","10","1","2","2","0","0","0","4","31","7.8","12","2.6"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003408","백학중학교","03","공립","N","","1","15","15","1","18","18","1","15","15","1","2","2","0","0","0","4","50","12.5","13","3.8"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003409","연천중학교","03","공립","N","","2","32","16","1","24","24","2","32","16","1","4","4","0","0","0","6","92","15.3","14","6.6"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003410","전곡중학교","03","공립","N","","7","179","25.6","7","190","27.1","7","192","27.4","2","8","4","0","0","0","23","569","24.7","40","14.2"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003411","청산중학교","03","공립","N","","1","5","5","1","15","15","1","18","18","0","0","0","0","0","0","3","38","12.7","11","3.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003467","구갈중학교","03","공립","N","","6","197","32.8","7","228","32.6","9","287","31.9","0","0","0","0","0","0","22","712","32.4","39","18.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003468","구성중학교","03","공립","N","","10","304","30.4","10","304","30.4","12","358","29.8","2","11","5.5","0","0","0","34","977","28.7","58","16.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003470","나곡중학교","03","공립","N","","7","204","29.1","8","234","29.3","7","200","28.6","0","0","0","0","0","0","22","638","29","39","16.4"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003471","남사중학교","03","사립","N","","1","28","28","1","21","21","1","30","30","0","0","0","0","0","0","3","79","26.3","13","6.1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003472","대지중학교","03","공립","N","","5","138","27.6","5","152","30.4","7","183","26.1","1","7","7","0","0","0","18","480","26.7","31","15.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003473","모현중학교","03","공립","N","","6","176","29.3","6","167","27.8","6","171","28.5","1","3","3","0","0","0","19","517","27.2","33","15.7"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003474","문정중학교","03","사립","N","","5","159","31.8","5","159","31.8","6","184","30.7","0","0","0","0","0","0","16","502","31.4","29","17.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003475","백암중학교","03","공립","N","","2","28","14","2","29","14.5","2","42","21","2","8","4","0","0","0","8","107","13.4","16","6.7"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003476","상갈중학교","03","공립","N","","5","151","30.2","5","137","27.4","6","167","27.8","1","5","5","0","0","0","17","460","27.1","27","17"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003477","상현중학교","03","공립","N","","8","242","30.3","10","292","29.2","9","267","29.7","1","6","6","0","0","0","28","807","28.8","47","17.2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003478","서원중학교","03","공립","N","","10","324","32.4","9","303","33.7","11","379","34.5","1","3","3","1","5","5","32","1014","31.7","55","18.4"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003479","성복중학교","03","공립","N","","10","319","31.9","9","291","32.3","9","284","31.6","0","0","0","0","0","0","28","894","31.9","49","18.2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003480","소현중학교","03","공립","N","","7","217","31","8","238","29.8","6","170","28.3","1","2","2","0","0","0","22","627","28.5","38","16.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003481","송전중학교","03","공립","N","","2","46","23","2","38","19","2","53","26.5","1","3","3","0","0","0","7","140","20","15","9.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003482","수지중학교","03","공립","N","","10","320","32","12","394","32.8","10","331","33.1","0","0","0","0","0","0","32","1045","32.7","55","19"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003483","신갈중학교","03","공립","N","","4","97","24.3","4","92","23","3","81","27","2","8","4","1","5","5","14","283","20.2","22","12.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003484","영문중학교","03","공립","N","","8","230","28.8","10","280","28","11","337","30.6","1","6","6","1","3","3","31","856","27.6","53","16.2"
"경기도교육청","경기도용인교육지원청","","S090003485","용동중학교","03","사립","N","","6","159","26.5","5","158","31.6","6","178","29.7","0","0","0","0","0","0","17","495","29.1","32","15.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003487","용인중학교","03","공립","N","","11","319","29","10","287","28.7","11","327","29.7","2","13","6.5","1","4","4","35","950","27.1","58","16.4"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003488","원삼중학교","03","공립","N","","2","42","21","2","36","18","2","42","21","0","0","0","0","0","0","6","120","20","17","7.1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003489","이현중학교","03","공립","N","","10","329","32.9","10","346","34.6","11","382","34.7","1","5","5","0","0","0","32","1062","33.2","54","19.7"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003490","정평중학교","03","공립","N","","12","381","31.8","11","363","33","11","365","33.2","1","7","7","0","0","0","35","1116","31.9","61","18.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003491","죽전중학교","03","공립","N","","8","241","30.1","8","259","32.4","8","250","31.3","1","5","5","0","0","0","25","755","30.2","43","17.6"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003492","태성중학교","03","사립","N","","3","80","26.7","3","63","21","3","74","24.7","0","0","0","0","0","0","9","217","24.1","18","12.1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003493","포곡중학교","03","공립","N","","7","185","26.4","7","212","30.3","7","211","30.1","2","14","7","0","0","0","23","622","27","39","15.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003494","홍천중학교","03","공립","N","","8","257","32.1","9","290","32.2","9","290","32.2","1","4","4","0","0","0","27","841","31.1","47","17.9"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003639","경민여자중학교","03","사립","N","","4","99","24.8","5","126","25.2","4","103","25.8","0","0","0","0","0","0","13","328","25.2","23","14.3"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003640","경민중학교","03","사립","N","","4","120","30","5","122","24.4","6","153","25.5","0","0","0","0","0","0","15","395","26.3","25","15.8"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003641","금오중학교","03","공립","N","","4","106","26.5","4","124","31","6","163","27.2","0","0","0","0","0","0","14","393","28.1","26","15.1"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003642","민락중학교","03","공립","N","","8","238","29.8","8","235","29.4","8","242","30.3","1","2","2","0","0","0","25","717","28.7","43","16.7"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003643","발곡중학교","03","공립","N","","9","249","27.7","9","261","29","10","294","29.4","2","12","6","0","0","0","30","816","27.2","50","16.3"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003645","부용중학교","03","공립","N","","8","231","28.9","7","216","30.9","9","279","31","2","9","4.5","0","0","0","26","735","28.3","44","16.7"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003646","신곡중학교","03","공립","N","","9","242","26.9","10","264","26.4","10","279","27.9","2","8","4","1","5","5","32","798","24.9","55","14.5"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003648","다온중학교","03","공립","N","","4","100","25","4","106","26.5","6","150","25","2","9","4.5","0","0","0","16","365","22.8","26","14"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003649","의정부여자중학교","03","공립","N","","4","107","26.8","4","91","22.8","5","127","25.4","2","12","6","0","0","0","15","337","22.5","25","13.5"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003650","의정부중학교","03","공립","N","","4","93","23.3","4","97","24.3","4","111","27.8","2","8","4","0","0","0","14","309","22.1","23","13.4"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003651","천보중학교","03","공립","N","","10","267","26.7","10","264","26.4","10","271","27.1","2","12","6","0","0","0","32","814","25.4","58","14"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003652","충의중학교","03","공립","N","","10","291","29.1","9","280","31.1","10","307","30.7","1","5","5","0","0","0","30","883","29.4","53","16.7"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003653","호원중학교","03","공립","N","","10","302","30.2","9","261","29","10","304","30.4","1","3","3","0","0","0","30","870","29","53","16.4"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003654","회룡중학교","03","공립","N","","7","206","29.4","8","244","30.5","9","269","29.9","1","5","5","0","0","0","25","724","29","43","16.8"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003655","효자중학교","03","공립","N","","7","181","25.9","8","212","26.5","9","240","26.7","2","10","5","0","0","0","26","643","24.7","44","14.6"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003740","이천경남중학교","03","공립","N","","1","10","10","1","10","10","1","16","16","0","0","0","0","0","0","3","36","12","11","3.3"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003741","대월중학교","03","공립","N","","1","19","19","1","26","26","1","23","23","1","2","2","0","0","0","4","70","17.5","12","5.8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003742","마장중학교","03","공립","N","","4","96","24","4","93","23.3","3","83","27.7","1","3","3","0","0","0","12","275","22.9","20","13.8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003743","모가중학교","03","공립","N","","1","12","12","1","27","27","1","23","23","1","3","3","0","0","0","4","65","16.3","12","5.4"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003745","백사중학교","03","공립","N","","2","43","21.5","2","49","24.5","2","46","23","0","0","0","0","0","0","6","138","23","14","9.9"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003746","부발중학교","03","공립","N","","3","58","19.3","3","83","27.7","3","68","22.7","1","7","7","0","0","0","10","216","21.6","20","10.8"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003747","설봉중학교","03","공립","N","","9","258","28.7","9","277","30.8","9","285","31.7","2","13","6.5","0","0","0","29","833","28.7","50","16.7"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003749","율면중학교","03","공립","N","","1","4","4","1","9","9","1","10","10","1","1","1","0","0","0","4","24","6","11","2.2"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003750","이천송정중학교","03","공립","N","","8","223","27.9","8","223","27.9","9","237","26.3","1","6","6","0","0","0","26","689","26.5","45","15.3"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003751","이천양정여자중학교","03","사립","N","","6","151","25.2","6","174","29","7","194","27.7","0","0","0","0","0","0","19","519","27.3","33","15.7"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003752","이천중학교","03","공립","N","","10","270","27","10","280","28","9","245","27.2","1","6","6","0","0","0","30","801","26.7","52","15.4"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003754","장호원중학교","03","공립","N","","4","111","27.8","5","136","27.2","6","152","25.3","1","4","4","0","0","0","16","403","25.2","28","14.4"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003756","효양중학교","03","공립","N","","7","191","27.3","8","212","26.5","11","277","25.2","2","9","4.5","0","0","0","28","689","24.6","47","14.7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003860","광탄중학교","03","사립","N","","3","59","19.7","3","61","20.3","4","96","24","1","3","3","0","0","0","11","219","19.9","21","10.4"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003861","교하중학교","03","공립","N","","7","225","32.1","10","297","29.7","11","324","29.5","1","11","11","0","0","0","29","857","29.6","53","16.2"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003862","문산동중학교","03","사립","N","","2","60","30","2","57","28.5","2","60","30","0","0","0","0","0","0","6","177","29.5","14","12.6"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003863","문산북중학교","03","공립","N","","4","119","29.8","3","86","28.7","4","117","29.3","2","10","5","0","0","0","13","332","25.5","21","15.8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003864","문산수억중학교","03","사립","N","","5","151","30.2","5","164","32.8","6","197","32.8","0","0","0","0","0","0","16","512","32","28","18.3"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003865","문산중학교","03","공립","N","","8","240","30","9","248","27.6","11","302","27.5","1","7","7","0","0","0","29","797","27.5","50","15.9"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003866","법원여자중학교","03","공립","N","","1","20","20","1","20","20","1","28","28","1","4","4","0","0","0","4","72","18","12","6"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003867","봉일천중학교","03","공립","N","","8","218","27.3","9","255","28.3","9","249","27.7","2","8","4","0","0","0","28","730","26.1","48","15.2"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003868","삼광중학교","03","사립","N","","2","54","27","2","51","25.5","2","43","21.5","1","2","2","0","0","0","7","150","21.4","16","9.4"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003869","어유중학교","03","공립","N","","1","2","2","1","11","11","1","10","10","0","0","0","0","0","0","3","23","7.7","11","2.1"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003870","율곡중학교","03","사립","N","","1","19","19","2","39","19.5","2","42","21","1","4","4","0","0","0","6","104","17.3","15","6.9"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003871","지산중학교","03","공립","N","","10","352","35.2","10","361","36.1","11","400","36.4","2","7","3.5","0","0","0","33","1120","33.9","57","19.6"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003872","파주광일중학교","03","사립","N","","3","79","26.3","2","48","24","3","68","22.7","0","0","0","0","0","0","8","195","24.4","17","11.5"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003873","파주중학교","03","사립","N","","2","57","28.5","2","48","24","2","43","21.5","1","6","6","0","0","0","7","154","22","15","10.3"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003874","파평중학교","03","공립","N","","1","15","15","1","13","13","1","12","12","0","0","0","0","0","0","3","40","13.3","11","3.6"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003875","탄현중학교","03","공립","N","","3","71","23.7","3","87","29","3","83","27.7","2","8","4","0","0","0","11","249","22.6","21","11.9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003988","세교중학교","03","공립","N","","13","398","30.6","9","318","35.3","12","405","33.8","2","12","6","1","4","4","37","1137","30.7","63","18"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003989","라온중학교","03","사립","N","","7","217","31","6","186","31","6","177","29.5","0","0","0","0","0","0","19","580","30.5","34","17.1"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003990","송탄중학교","03","공립","N","","6","156","26","6","172","28.7","6","168","28","3","14","4.7","0","0","0","21","510","24.3","36","14.2"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003992","신한중학교","03","사립","N","","8","245","30.6","9","324","36","9","303","33.7","0","0","0","0","0","0","26","872","33.5","46","19"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003993","안일중학교","03","공립","N","","9","247","27.4","9","268","29.8","10","300","30","1","8","8","0","0","0","29","823","28.4","51","16.1"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003994","안중중학교","03","사립","N","","3","79","26.3","3","82","27.3","3","80","26.7","0","0","0","0","0","0","9","241","26.8","18","13.4"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003995","오성중학교","03","사립","N","","2","33","16.5","2","52","26","2","56","28","1","1","1","0","0","0","7","142","20.3","16","8.9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003996","은혜중학교","03","사립","N","","6","167","27.8","5","155","31","6","170","28.3","0","0","0","0","0","0","17","492","28.9","30","16.4"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003997","진위중학교","03","사립","N","","2","44","22","2","56","28","3","65","21.7","0","0","0","0","0","0","7","165","23.6","15","11"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003998","청담중학교","03","사립","N","","4","103","25.8","4","117","29.3","4","112","28","0","0","0","0","0","0","12","332","27.7","21","15.8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003999","청북중학교","03","공립","N","","1","30","30","1","24","24","1","21","21","0","0","0","0","0","0","3","75","25","11","6.8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004000","태광중학교","03","사립","N","","7","205","29.3","6","188","31.3","7","219","31.3","0","0","0","0","0","0","20","612","30.6","34","18"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004002","평택여자중학교","03","공립","N","","12","364","30.3","13","398","30.6","15","458","30.5","2","13","6.5","0","0","0","42","1233","29.4","73","16.9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004003","평택중학교","03","공립","N","","10","286","28.6","11","325","29.5","10","296","29.6","2","11","5.5","0","0","0","33","918","27.8","56","16.4"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004004","포승중학교","03","공립","N","","2","45","22.5","3","60","20","2","53","26.5","1","3","3","0","0","0","8","161","20.1","16","10.1"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004005","한광여자중학교","03","사립","N","","11","335","30.5","10","349","34.9","8","276","34.5","0","0","0","0","0","0","29","960","33.1","50","19.2"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004006","한광중학교","03","사립","N","","10","294","29.4","9","323","35.9","8","274","34.3","0","0","0","0","0","0","27","891","33","48","18.6"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004007","현화중학교","03","공립","N","","8","234","29.3","7","210","30","9","270","30","3","15","5","0","0","0","27","729","27","46","15.8"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004008","효명중학교","03","사립","N","","7","218","31.1","6","188","31.3","7","216","30.9","0","0","0","0","0","0","20","622","31.1","36","17.3"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004164","갈월중학교","03","공립","N","","3","65","21.7","3","75","25","4","103","25.8","1","2","2","0","0","0","11","245","22.3","20","12.3"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004165","경북중학교","03","공립","N","","1","16","16","1","20","20","1","31","31","1","1","1","0","0","0","4","68","17","12","5.7"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004166","관인중학교","03","공립","N","","1","4","4","1","9","9","1","13","13","1","1","1","0","0","0","4","27","6.8","12","2.3"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004167","내촌중학교","03","공립","N","","1","11","11","1","10","10","1","8","8","1","3","3","0","0","0","4","32","8","12","2.7"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004168","동남중학교","03","사립","N","","5","150","30","5","151","30.2","5","154","30.8","1","1","1","0","0","0","16","456","28.5","28","16.3"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004169","삼성중학교","03","공립","N","","1","8","8","1","9","9","1","5","5","2","9","4.5","1","4","4","6","35","5.8","15","2.3"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004170","영북중학교","03","공립","N","","2","41","20.5","2","37","18.5","2","42","21","1","1","1","0","0","0","7","121","17.3","16","7.6"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004171","영중중학교","03","공립","N","","1","21","21","1","21","21","1","19","19","1","1","1","0","0","0","4","62","15.5","12","5.2"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004172","이동중학교","03","공립","N","","2","37","18.5","1","20","20","2","29","14.5","1","2","2","0","0","0","6","88","14.7","14","6.3"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004173","일동중학교","03","공립","N","","4","108","27","4","92","23","4","90","22.5","1","6","6","0","0","0","13","296","22.8","22","13.5"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004174","포천여자중학교","03","공립","N","","5","135","27","5","140","28","5","119","23.8","2","7","3.5","0","0","0","17","401","23.6","28","14.3"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004175","포천중학교","03","공립","N","","6","154","25.7","5","140","28","7","170","24.3","1","2","2","0","0","0","19","466","24.5","34","13.7"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004259","남양중학교","03","공립","N","","5","105","21","4","104","26","6","141","23.5","1","6","6","1","4","4","17","360","21.2","28","12.9"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090004260","동학중학교","03","공립","N","","7","198","28.3","7","194","27.7","7","207","29.6","1","3","3","0","0","0","22","602","27.4","38","15.8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090004261","동탄중학교","03","공립","N","","10","360","36","10","361","36.1","10","356","35.6","0","0","0","0","0","0","30","1077","35.9","53","20.3"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004263","발안중학교","03","공립","N","","5","177","35.4","5","166","33.2","6","204","34","2","14","7","0","0","0","18","561","31.2","31","18.1"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004265","봉담중학교","03","공립","N","","10","320","32","9","290","32.2","10","308","30.8","1","6","6","0","0","0","30","924","30.8","52","17.8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090004266","비봉중학교","03","사립","N","","2","50","25","2","54","27","2","50","25","0","0","0","0","0","0","6","154","25.7","14","11"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004267","삼괴중학교","03","사립","N","","4","95","23.8","4","102","25.5","4","108","27","1","5","5","0","0","0","13","310","23.8","23","13.5"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004268","서신중학교","03","사립","N","","1","17","17","1","23","23","2","31","15.5","1","1","1","0","0","0","5","72","14.4","13","5.5"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004269","성호중학교","03","공립","N","","6","193","32.2","7","217","31","8","239","29.9","1","2","2","0","0","0","22","651","29.6","38","17.1"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004270","송산중학교","03","사립","N","","4","96","24","4","95","23.8","4","92","23","1","1","1","0","0","0","13","284","21.8","22","12.9"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090004271","안용중학교","03","사립","N","","5","160","32","6","172","28.7","6","171","28.5","0","0","0","0","0","0","17","503","29.6","30","16.8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004272","양감중학교","03","공립","N","","1","10","10","1","6","6","1","13","13","0","0","0","0","0","0","3","29","9.7","12","2.4"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004273","매홀중학교","03","공립","N","","10","335","33.5","12","404","33.7","10","330","33","2","10","5","0","0","0","34","1079","31.7","57","18.9"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004274","오산중학교","03","사립","N","","8","248","31","8","231","28.9","8","234","29.3","0","0","0","0","0","0","24","713","29.7","41","17.4"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004275","운암중학교","03","공립","N","","8","278","34.8","8","268","33.5","7","235","33.6","1","8","8","0","0","0","24","789","32.9","43","18.3"
