"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003340","매류초등학교","02","공립","N","","1","4","4","1","9","9","1","9","9","1","8","8","1","8","8","1","11","11","0","0","0","0","0","0","6","49","8.2","7","7"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003341","문장초등학교","02","공립","N","","1","5","5","1","10","10","1","6","6","1","7","7","1","9","9","1","7","7","0","0","0","0","0","0","6","44","7.3","7","6.3"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003342","북내초등학교","02","공립","N","","1","11","11","1","14","14","1","12","12","1","19","19","1","24","24","1","21","21","1","8","8","0","0","0","7","109","15.6","8","13.6"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003343","북내초등학교도전분교장","02","공립","N","","0","0","0","1","4","4","0","0","0","1","6","6","0","0","0","1","6","6","0","0","0","0","0","0","3","16","5.3","4","4"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003344","북내초등학교운암분교장","02","공립","N","","1","1","1","0","0","0","0","0","0","1","9","9","1","4","4","1","5","5","0","0","0","0","0","0","4","19","4.8","5","3.8"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003346","상품초등학교","02","공립","N","","1","16","16","1","11","11","1","13","13","1","17","17","1","16","16","1","15","15","0","0","0","0","0","0","6","88","14.7","7","12.6"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003348","송삼초등학교","02","공립","N","","1","3","3","1","8","8","1","11","11","1","10","10","1","6","6","1","7","7","0","0","0","0","0","0","6","45","7.5","7","6.4"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003349","송촌초등학교","02","공립","N","","1","5","5","1","8","8","1","10","10","1","10","10","1","12","12","1","9","9","0","0","0","0","0","0","6","54","9","7","7.7"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003351","여주초등학교","02","공립","N","","2","49","24.5","2","53","26.5","3","62","20.7","3","56","18.7","2","50","25","3","58","19.3","2","13","6.5","0","0","0","17","341","20.1","20","17.1"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003352","여흥초등학교","02","공립","N","","4","93","23.3","4","102","25.5","5","109","21.8","5","136","27.2","6","156","26","7","180","25.7","2","8","4","0","0","0","33","784","23.8","40","19.6"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003353","연라초등학교","02","공립","N","","2","36","18","1","20","20","1","17","17","1","20","20","1","22","22","1","19","19","1","1","1","0","0","0","8","135","16.9","10","13.5"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003354","오산초등학교","02","공립","N","","1","9","9","1","12","12","1","8","8","1","9","9","1","11","11","1","9","9","1","6","6","0","0","0","7","64","9.1","8","8"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003355","오학초등학교","02","공립","N","","6","161","26.8","6","144","24","6","157","26.2","6","161","26.8","6","164","27.3","5","115","23","1","8","8","0","0","0","36","910","25.3","42","21.7"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003358","이포초등학교","02","공립","N","","1","6","6","1","7","7","1","6","6","1","6","6","1","10","10","1","6","6","1","2","2","0","0","0","7","43","6.1","8","5.4"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003359","이포초등학교하호분교장","02","공립","N","","0","0","0","1","2","2","0","0","0","1","7","7","0","0","0","1","4","4","0","0","0","0","0","0","3","13","4.3","4","3.3"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003360","점동초등학교","02","공립","N","","1","6","6","1","8","8","2","29","14.5","2","32","16","1","17","17","1","21","21","2","8","4","2","7","3.5","12","128","10.7","14","9.1"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003363","점봉초등학교","02","공립","N","","3","59","19.7","3","67","22.3","3","58","19.3","3","67","22.3","2","49","24.5","3","65","21.7","2","7","3.5","0","0","0","19","372","19.6","23","16.2"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003365","천남초등학교","02","공립","N","","1","14","14","1","11","11","1","15","15","1","13","13","1","20","20","1","12","12","1","7","7","0","0","0","7","92","13.1","8","11.5"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090003368","흥천초등학교","02","공립","N","","1","7","7","1","6","6","1","22","22","1","10","10","1","12","12","1","9","9","1","1","1","0","0","0","7","67","9.6","8","8.4"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003414","군남초등학교","02","공립","N","","1","14","14","1","13","13","1","7","7","1","11","11","1","7","7","1","10","10","0","0","0","0","0","0","6","62","10.3","7","8.9"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003417","궁평초등학교","02","공립","N","","1","10","10","1","11","11","1","10","10","1","9","9","1","6","6","1","10","10","1","2","2","0","0","0","7","58","8.3","8","7.3"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003419","대광초등학교","02","공립","N","","1","7","7","1","6","6","1","9","9","1","7","7","1","5","5","1","7","7","1","4","4","0","0","0","7","45","6.4","8","5.6"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003423","백의초등학교","02","공립","N","","1","13","13","1","6","6","1","8","8","1","4","4","1","10","10","1","6","6","1","4","4","0","0","0","7","51","7.3","8","6.4"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003424","백학초등학교","02","공립","N","","1","6","6","1","4","4","1","10","10","1","4","4","1","7","7","1","10","10","1","3","3","0","0","0","7","44","6.3","8","5.5"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003426","상리초등학교","02","공립","N","","1","20","20","1","12","12","1","4","4","1","9","9","1","4","4","1","4","4","1","2","2","0","0","0","7","55","7.9","8","6.9"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003428","연천노곡초등학교","02","공립","N","","1","4","4","1","4","4","1","11","11","1","5","5","1","7","7","1","7","7","0","0","0","0","0","0","6","38","6.3","7","5.4"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003429","연천왕산초등학교","02","공립","N","","1","5","5","1","3","3","1","4","4","1","6","6","1","8","8","2","14","7","1","3","3","0","0","0","8","43","5.4","10","4.3"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003431","연천초등학교","02","공립","N","","2","39","19.5","2","31","15.5","2","33","16.5","2","36","18","1","23","23","2","28","14","1","3","3","0","0","0","12","193","16.1","14","13.8"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003437","은대초등학교","02","공립","N","","1","16","16","1","15","15","1","17","17","1","18","18","1","13","13","1","14","14","0","0","0","0","0","0","6","93","15.5","7","13.3"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003438","전곡초등학교","02","공립","N","","5","117","23.4","5","117","23.4","5","137","27.4","5","136","27.2","6","153","25.5","6","148","24.7","3","14","4.7","0","0","0","35","822","23.5","40","20.6"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003441","초성초등학교","02","공립","N","","1","13","13","1","14","14","1","9","9","1","8","8","1","5","5","1","15","15","1","1","1","0","0","0","7","65","9.3","8","8.1"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090003442","화진초등학교","02","공립","N","","1","11","11","1","18","18","1","18","18","1","16","16","1","16","16","2","28","14","1","3","3","0","0","0","8","110","13.8","10","11"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003495","고기초등학교","02","공립","N","","2","29","14.5","2","41","20.5","2","29","14.5","2","35","17.5","1","18","18","1","21","21","1","7","7","0","0","0","11","180","16.4","14","12.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003496","고림초등학교","02","공립","N","","5","137","27.4","6","156","26","6","161","26.8","6","152","25.3","6","155","25.8","7","170","24.3","0","0","0","0","0","0","36","931","25.9","44","21.2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003497","관곡초등학교","02","공립","N","","2","19","9.5","1","19","19","1","20","20","2","28","14","1","24","24","1","22","22","1","9","9","0","0","0","9","141","15.7","12","11.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003498","구갈초등학교","02","공립","N","","3","86","28.7","3","68","22.7","3","81","27","3","71","23.7","3","70","23.3","3","78","26","1","3","3","0","0","0","19","457","24.1","23","19.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003499","구성초등학교","02","공립","N","","4","108","27","4","102","25.5","4","98","24.5","5","121","24.2","4","83","20.8","4","96","24","1","6","6","1","4","4","27","618","22.9","32","19.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003500","기흥초등학교","02","공립","N","","2","53","26.5","2","43","21.5","3","59","19.7","3","55","18.3","2","60","30","3","77","25.7","1","4","4","0","0","0","16","351","21.9","22","16"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003501","남곡초등학교","02","공립","N","","12","317","26.4","11","298","27.1","10","288","28.8","12","336","28","10","276","27.6","9","268","29.8","2","13","6.5","0","0","0","66","1796","27.2","77","23.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003502","남사초등학교","02","공립","N","","1","14","14","1","13","13","1","22","22","1","18","18","1","19","19","1","7","7","1","7","7","0","0","0","7","100","14.3","9","11.1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003504","남촌초등학교","02","공립","N","","1","9","9","1","9","9","1","6","6","1","6","6","1","5","5","1","6","6","0","0","0","0","0","0","6","41","6.8","7","5.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003505","능원초등학교","02","공립","N","","6","157","26.2","7","189","27","7","178","25.4","7","172","24.6","6","151","25.2","5","131","26.2","0","0","0","0","0","0","38","978","25.7","45","21.7"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003506","용인대일초등학교","02","공립","N","","3","78","26","3","66","22","3","76","25.3","3","70","23.3","3","60","20","3","79","26.3","1","4","4","0","0","0","19","433","22.8","23","18.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003507","대지초등학교","02","공립","N","","3","80","26.7","3","77","25.7","3","71","23.7","4","86","21.5","3","69","23","4","91","22.8","1","5","5","0","0","0","21","479","22.8","27","17.7"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003508","대현초등학교","02","공립","N","","3","63","21","2","57","28.5","3","60","20","3","64","21.3","2","56","28","2","58","29","1","2","2","0","0","0","16","360","22.5","20","18"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003509","동천초등학교","02","공립","N","","8","218","27.3","7","191","27.3","7","200","28.6","7","168","24","6","144","24","5","121","24.2","2","9","4.5","0","0","0","42","1051","25","50","21"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003511","마북초등학교","02","공립","N","","4","109","27.3","3","77","25.7","5","116","23.2","4","111","27.8","4","105","26.3","5","126","25.2","1","3","3","0","0","0","26","647","24.9","31","20.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003512","마성초등학교","02","공립","N","","1","25","25","2","35","17.5","2","30","15","2","36","18","2","28","14","2","34","17","1","3","3","0","0","0","12","191","15.9","14","13.6"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003513","용인심곡초등학교","02","공립","N","","4","103","25.8","4","104","26","3","85","28.3","5","135","27","4","111","27.8","5","114","22.8","1","3","3","0","0","0","26","655","25.2","30","21.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003514","모현초등학교","02","공립","N","","2","45","22.5","2","29","14.5","2","45","22.5","2","44","22","2","56","28","2","47","23.5","1","6","6","0","0","0","13","272","20.9","16","17"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003515","백봉초등학교","02","공립","N","","1","8","8","1","4","4","1","7","7","1","7","7","1","8","8","1","12","12","1","4","4","0","0","0","7","50","7.1","8","6.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003516","백암초등학교","02","공립","N","","1","19","19","1","15","15","1","26","26","1","18","18","1","25","25","1","24","24","1","1","1","0","0","0","7","128","18.3","8","16"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003517","백암초등학교수정분교장","02","공립","N","","0","0","0","1","4","4","0","0","0","0","0","0","1","4","4","1","2","2","1","4","4","0","0","0","4","14","3.5","5","2.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003518","보라초등학교","02","공립","N","","2","28","14","2","35","17.5","1","26","26","1","25","25","2","34","17","2","31","15.5","2","13","6.5","0","0","0","12","192","16","14","13.7"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003519","보정초등학교","02","공립","N","","5","131","26.2","5","124","24.8","5","116","23.2","5","134","26.8","6","147","24.5","6","152","25.3","1","8","8","0","0","0","33","812","24.6","40","20.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003520","산양초등학교","02","공립","N","","4","89","22.3","4","99","24.8","4","97","24.3","4","99","24.8","4","112","28","4","109","27.3","0","0","0","0","0","0","24","605","25.2","26","23.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003521","상갈초등학교","02","공립","N","","3","82","27.3","2","50","25","3","79","26.3","3","79","26.3","4","88","22","4","92","23","1","4","4","0","0","0","20","474","23.7","24","19.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003522","상하초등학교","02","공립","N","","4","101","25.3","4","110","27.5","4","107","26.8","5","130","26","5","123","24.6","5","118","23.6","1","8","8","0","0","0","28","697","24.9","34","20.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003523","상현초등학교","02","공립","N","","7","177","25.3","6","166","27.7","6","167","27.8","6","167","27.8","6","158","26.3","5","140","28","0","0","0","0","0","0","36","975","27.1","46","21.2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003524","서룡초등학교","02","공립","N","","3","85","28.3","4","83","20.8","3","63","21","3","78","26","3","72","24","3","71","23.7","2","10","5","0","0","0","21","462","22","25","18.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003525","서원초등학교","02","공립","N","","5","119","23.8","5","137","27.4","5","114","22.8","6","153","25.5","7","187","26.7","5","129","25.8","1","7","7","0","0","0","34","846","24.9","42","20.1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003526","서천초등학교","02","공립","N","","3","66","22","4","91","22.8","3","68","22.7","4","84","21","3","79","26.3","3","61","20.3","2","11","5.5","0","0","0","22","460","20.9","26","17.7"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003527","성복초등학교","02","공립","N","","5","148","29.6","4","107","26.8","5","125","25","6","149","24.8","6","159","26.5","6","160","26.7","0","0","0","0","0","0","32","848","26.5","39","21.7"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003528","소현초등학교","02","공립","N","","3","70","23.3","3","75","25","3","67","22.3","3","82","27.3","4","101","25.3","4","90","22.5","1","6","6","0","0","0","21","491","23.4","25","19.6"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003529","솔개초등학교","02","공립","N","","5","118","23.6","5","132","26.4","6","150","25","6","158","26.3","5","138","27.6","6","150","25","0","0","0","0","0","0","33","846","25.6","38","22.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003530","송전초등학교","02","공립","N","","2","53","26.5","2","52","26","2","40","20","2","43","21.5","3","58","19.3","2","49","24.5","1","5","5","0","0","0","14","300","21.4","16","18.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003532","수지초등학교","02","공립","N","","11","315","28.6","11","302","27.5","10","297","29.7","10","293","29.3","10","266","26.6","9","267","29.7","1","7","7","1","3","3","63","1750","27.8","73","24"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003534","신갈초등학교","02","공립","N","","5","113","22.6","3","77","25.7","3","78","26","4","98","24.5","3","79","26.3","3","63","21","2","14","7","0","0","0","23","522","22.7","28","18.6"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003535","신월초등학교","02","공립","N","","3","61","20.3","3","70","23.3","3","58","19.3","2","50","25","4","92","23","3","62","20.7","0","0","0","0","0","0","18","393","21.8","21","18.7"
"경기도교육청","경기도용인교육지원청","","S090003536","양지초등학교","02","공립","N","","4","94","23.5","3","71","23.7","4","86","21.5","4","90","22.5","4","113","28.3","4","96","24","2","7","3.5","1","2","2","26","559","21.5","30","18.6"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003537","어정초등학교","02","공립","N","","7","170","24.3","5","132","26.4","6","155","25.8","6","142","23.7","5","139","27.8","6","150","25","1","7","7","1","3","3","37","898","24.3","43","20.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003539","언동초등학교","02","공립","N","","4","111","27.8","3","82","27.3","4","92","23","5","138","27.6","5","121","24.2","6","143","23.8","1","4","4","0","0","0","28","691","24.7","33","20.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003540","역북초등학교","02","공립","N","","4","111","27.8","5","123","24.6","5","123","24.6","6","147","24.5","6","147","24.5","6","153","25.5","0","0","0","0","0","0","32","804","25.1","38","21.2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003541","왕산초등학교","02","공립","N","","3","82","27.3","3","72","24","3","85","28.3","3","85","28.3","4","98","24.5","4","102","25.5","1","3","3","0","0","0","21","527","25.1","25","21.1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003542","용마초등학교","02","공립","N","","5","119","23.8","5","120","24","5","125","25","5","129","25.8","5","122","24.4","5","124","24.8","2","11","5.5","0","0","0","32","750","23.4","39","19.2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003543","용인둔전초등학교","02","공립","N","","4","99","24.8","4","104","26","4","95","23.8","5","118","23.6","5","120","24","5","115","23","1","5","5","0","0","0","28","656","23.4","33","19.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003544","용인초등학교","02","공립","N","","4","109","27.3","5","126","25.2","5","120","24","5","124","24.8","5","130","26","4","111","27.8","2","10","5","2","8","4","32","738","23.1","37","19.9"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003545","용천초등학교","02","공립","N","","2","44","22","2","45","22.5","1","30","30","2","48","24","2","52","26","2","45","22.5","1","5","5","0","0","0","12","269","22.4","14","19.2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003546","운학초등학교","02","공립","N","","1","14","14","1","6","6","1","14","14","1","17","17","1","15","15","1","12","12","1","2","2","0","0","0","7","80","11.4","8","10"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003547","원삼초등학교","02","공립","N","","1","10","10","1","10","10","1","11","11","1","20","20","1","7","7","1","21","21","0","0","0","0","0","0","6","79","13.2","7","11.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003550","이현초등학교","02","공립","N","","4","98","24.5","4","100","25","4","105","26.3","6","145","24.2","5","132","26.4","5","115","23","1","5","5","0","0","0","29","700","24.1","36","19.4"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003551","장평초등학교","02","공립","N","","1","4","4","1","6","6","1","8","8","0","0","0","1","6","6","1","6","6","0","0","0","0","0","0","5","30","6","7","4.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003552","정평초등학교","02","공립","N","","6","145","24.2","5","140","28","6","155","25.8","6","143","23.8","5","137","27.4","6","155","25.8","1","5","5","0","0","0","35","880","25.1","40","22"
"경기도교육청","경기도용인교육지원청","","S090003553","제일초등학교","02","공립","N","","1","21","21","2","44","22","2","38","19","2","55","27.5","2","51","25.5","2","56","28","0","0","0","0","0","0","11","265","24.1","13","20.4"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003554","좌항초등학교","02","공립","N","","1","11","11","1","13","13","1","12","12","1","9","9","1","10","10","1","15","15","1","4","4","0","0","0","7","74","10.6","8","9.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003555","죽전초등학교","02","공립","N","","3","68","22.7","3","59","19.7","2","49","24.5","2","45","22.5","2","54","27","3","62","20.7","1","5","5","0","0","0","16","342","21.4","19","18"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090003556","청곡초등학교","02","공립","N","","7","185","26.4","7","170","24.3","5","140","28","6","150","25","5","122","24.4","5","115","23","1","4","4","0","0","0","36","886","24.6","42","21.1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003558","토월초등학교","02","공립","N","","5","146","29.2","5","133","26.6","4","103","25.8","5","125","25","5","116","23.2","5","129","25.8","1","7","7","0","0","0","30","759","25.3","35","21.7"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090003559","포곡초등학교","02","공립","N","","4","110","27.5","4","110","27.5","5","113","22.6","5","127","25.4","6","161","26.8","5","130","26","2","14","7","2","6","3","33","771","23.4","39","19.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003560","풍덕초등학교","02","공립","N","","7","190","27.1","7","191","27.3","7","170","24.3","7","190","27.1","7","196","28","8","206","25.8","2","9","4.5","0","0","0","45","1152","25.6","53","21.7"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003561","풍천초등학교","02","공립","N","","7","177","25.3","7","187","26.7","7","198","28.3","8","218","27.3","9","251","27.9","8","226","28.3","0","0","0","0","0","0","46","1257","27.3","55","22.9"
"경기도교육청","경기도용인교육지원청","","S090003562","한터초등학교","02","공립","N","","1","20","20","1","18","18","1","20","20","2","36","18","1","25","25","2","41","20.5","0","0","0","0","0","0","8","160","20","13","12.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090003563","홍천초등학교","02","공립","N","","3","71","23.7","3","82","27.3","4","85","21.3","3","75","25","4","95","23.8","4","96","24","0","0","0","0","0","0","21","504","24","27","18.7"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003656","가능초등학교","02","공립","N","","7","173","24.7","6","154","25.7","6","155","25.8","8","199","24.9","7","181","25.9","7","172","24.6","2","14","7","0","0","0","43","1048","24.4","51","20.5"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003657","경의초등학교","02","공립","N","","2","53","26.5","2","53","26.5","1","25","25","2","42","21","2","41","20.5","1","29","29","2","7","3.5","0","0","0","12","250","20.8","14","17.9"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003658","고산초등학교","02","공립","N","","1","2","2","1","6","6","1","6","6","1","6","6","1","12","12","1","5","5","1","5","5","0","0","0","7","42","6","7","6"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003659","금오초등학교","02","공립","N","","3","66","22","2","46","23","3","57","19","2","43","21.5","2","56","28","3","62","20.7","2","8","4","0","0","0","17","338","19.9","20","16.9"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003660","녹양초등학교","02","공립","N","","3","60","20","3","64","21.3","3","81","27","4","95","23.8","4","83","20.8","4","91","22.8","2","10","5","0","0","0","23","484","21","27","17.9"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003661","동오초등학교","02","공립","N","","3","76","25.3","3","82","27.3","4","97","24.3","5","106","21.2","4","101","25.3","5","116","23.2","0","0","0","0","0","0","24","578","24.1","31","18.6"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003662","민락초등학교","02","공립","N","","6","144","24","5","134","26.8","5","133","26.6","6","162","27","5","135","27","6","148","24.7","2","10","5","0","0","0","35","866","24.7","42","20.6"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003663","발곡초등학교","02","공립","N","","4","86","21.5","4","88","22","4","96","24","4","89","22.3","4","93","23.3","4","96","24","1","3","3","0","0","0","25","551","22","29","19"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003664","배영초등학교","02","공립","N","","3","66","22","3","65","21.7","3","58","19.3","3","70","23.3","3","76","25.3","3","83","27.7","2","14","7","0","0","0","20","432","21.6","25","17.3"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003665","새말초등학교","02","공립","N","","6","157","26.2","5","139","27.8","6","145","24.2","6","154","25.7","5","127","25.4","6","145","24.2","1","2","2","0","0","0","35","869","24.8","42","20.7"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003666","솔뫼초등학교","02","공립","N","","5","112","22.4","4","86","21.5","3","82","27.3","4","108","27","4","87","21.8","4","102","25.5","1","6","6","0","0","0","25","583","23.3","31","18.8"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003667","송양초등학교","02","공립","N","","6","144","24","6","159","26.5","6","162","27","6","166","27.7","7","188","26.9","7","186","26.6","1","6","6","0","0","0","39","1011","25.9","45","22.5"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003669","신동초등학교","02","공립","N","","3","67","22.3","3","64","21.3","4","85","21.3","3","80","26.7","4","86","21.5","4","95","23.8","1","7","7","0","0","0","22","484","22","27","17.9"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003670","어룡초등학교","02","공립","N","","2","30","15","2","41","20.5","2","46","23","2","36","18","2","50","25","2","44","22","2","13","6.5","0","0","0","14","260","18.6","17","15.3"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003671","오동초등학교","02","공립","N","","4","110","27.5","4","107","26.8","4","109","27.3","5","120","24","5","121","24.2","4","109","27.3","1","1","1","0","0","0","27","677","25.1","33","20.5"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003673","의순초등학교","02","공립","N","","4","101","25.3","4","86","21.5","4","101","25.3","5","110","22","5","124","24.8","5","133","26.6","2","10","5","0","0","0","29","665","22.9","35","19"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003674","의정부부용초등학교","02","공립","N","","5","114","22.8","4","105","26.3","5","118","23.6","5","118","23.6","6","140","23.3","6","144","24","2","12","6","0","0","0","33","751","22.8","41","18.3"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003675","의정부서초등학교","02","공립","N","","4","88","22","3","64","21.3","3","68","22.7","5","110","22","4","100","25","5","115","23","2","11","5.5","0","0","0","26","556","21.4","31","17.9"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003676","의정부신곡초등학교","02","공립","N","","5","114","22.8","4","108","27","5","115","23","5","122","24.4","3","86","28.7","4","111","27.8","1","6","6","0","0","0","27","662","24.5","33","20.1"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003677","의정부용현초등학교","02","공립","N","","5","114","22.8","4","92","23","3","75","25","4","98","24.5","4","89","22.3","3","86","28.7","1","7","7","0","0","0","24","561","23.4","29","19.3"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003678","의정부장암초등학교","02","공립","N","","2","41","20.5","2","33","16.5","2","21","10.5","2","42","21","2","25","12.5","2","29","14.5","3","16","5.3","0","0","0","15","207","13.8","20","10.4"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090003679","의정부중앙초등학교","02","공립","N","","3","78","26","2","36","18","2","48","24","3","63","21","3","63","21","3","65","21.7","2","12","6","2","9","4.5","20","374","18.7","23","16.3"
