"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001911","중원중학교","03","공립","N","","7","168","24","7","168","24","6","146","24.3","2","14","7","0","0","0","22","496","22.5","38","13.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001912","중흥중학교","03","공립","N","","9","249","27.7","9","247","27.4","8","218","27.3","0","0","0","0","0","0","26","714","27.5","46","15.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002174","금광중학교","03","공립","N","","7","193","27.6","7","199","28.4","6","182","30.3","1","8","8","0","0","0","21","582","27.7","37","15.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002176","내정중학교","03","공립","N","","10","317","31.7","11","365","33.2","10","328","32.8","0","0","0","0","0","0","31","1010","32.6","54","18.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002177","대원중학교","03","공립","N","","3","76","25.3","3","62","20.7","2","41","20.5","0","0","0","0","0","0","8","179","22.4","16","11.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002178","매송중학교","03","공립","N","","5","162","32.4","6","179","29.8","5","136","27.2","0","0","0","0","0","0","16","477","29.8","28","17"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002180","백현중학교","03","공립","N","","9","284","31.6","8","268","33.5","7","231","33","1","5","5","0","0","0","25","788","31.5","44","17.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002181","분당중학교","03","공립","N","","4","119","29.8","5","147","29.4","4","123","30.8","1","4","4","0","0","0","14","393","28.1","24","16.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002182","불곡중학교","03","공립","N","","8","239","29.9","8","247","30.9","8","234","29.3","1","3","3","0","0","0","25","723","28.9","43","16.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002183","상원여자중학교","03","공립","N","","3","63","21","4","89","22.3","4","90","22.5","0","0","0","0","0","0","11","242","22","19","12.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002184","서현중학교","03","공립","N","","11","352","32","12","396","33","12","382","31.8","1","1","1","0","0","0","36","1131","31.4","62","18.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002185","성남동중학교","03","공립","N","","8","196","24.5","8","194","24.3","7","176","25.1","2","11","5.5","0","0","0","25","577","23.1","42","13.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002186","성남문원중학교","03","공립","N","","3","57","19","3","62","20.7","2","45","22.5","1","3","3","0","0","0","9","167","18.6","17","9.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002187","성남서중학교","03","공립","N","","7","187","26.7","7","182","26","6","155","25.8","2","11","5.5","1","1","1","23","536","23.3","39","13.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002188","성남여자중학교","03","공립","N","","5","125","25","6","151","25.2","5","123","24.6","2","8","4","0","0","0","18","407","22.6","34","12"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002189","성남중학교","03","공립","N","","3","64","21.3","3","58","19.3","3","66","22","0","0","0","0","0","0","9","188","20.9","18","10.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002190","동광중학교","03","사립","N","","3","61","20.3","3","63","21","3","69","23","1","11","11","0","0","0","10","204","20.4","18","11.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002191","성일중학교","03","사립","N","","8","218","27.3","8","230","28.8","8","231","28.9","0","0","0","0","0","0","24","679","28.3","42","16.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002192","송림중학교","03","사립","N","","3","98","32.7","4","115","28.8","3","87","29","0","0","0","0","0","0","10","300","30","19","15.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002193","수내중학교","03","공립","N","","11","353","32.1","11","369","33.5","11","356","32.4","0","0","0","0","0","0","33","1078","32.7","60","18"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002194","숭신중학교","03","사립","N","","3","62","20.7","3","63","21","3","64","21.3","0","0","0","0","0","0","9","189","21","18","10.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002195","야탑중학교","03","공립","N","","9","287","31.9","10","286","28.6","9","280","31.1","1","7","7","0","0","0","29","860","29.7","52","16.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002196","양영중학교","03","공립","N","","8","257","32.1","7","220","31.4","7","217","31","0","0","0","0","0","0","22","694","31.5","39","17.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002198","영성중학교","03","공립","N","","3","71","23.7","3","75","25","3","68","22.7","2","11","5.5","0","0","0","11","225","20.5","21","10.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002199","은행중학교","03","공립","N","","4","109","27.3","5","127","25.4","4","108","27","2","9","4.5","0","0","0","15","353","23.5","25","14.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002200","이매중학교","03","공립","N","","10","321","32.1","9","299","33.2","10","330","33","0","0","0","0","0","0","29","950","32.8","52","18.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002201","장안중학교","03","공립","N","","4","115","28.8","5","133","26.6","3","96","32","0","0","0","0","0","0","12","344","28.7","22","15.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002202","정자중학교","03","공립","N","","3","94","31.3","4","124","31","4","118","29.5","1","6","6","0","0","0","12","342","28.5","20","17.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002205","청솔중학교","03","공립","N","","1","19","19","1","8","8","1","14","14","1","1","1","0","0","0","4","42","10.5","13","3.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002206","태평중학교","03","공립","N","","7","195","27.9","8","207","25.9","8","208","26","2","13","6.5","0","0","0","25","623","24.9","44","14.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002207","풍생중학교","03","사립","N","","5","140","28","5","143","28.6","5","145","29","0","0","0","0","0","0","15","428","28.5","26","16.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002208","하탑중학교","03","공립","N","","5","135","27","6","167","27.8","5","132","26.4","2","7","3.5","0","0","0","18","441","24.5","30","14.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002406","고색중학교","03","공립","N","","4","89","22.3","3","65","21.7","4","94","23.5","2","11","5.5","1","2","2","14","261","18.6","22","11.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002407","곡선중학교","03","공립","N","","3","78","26","4","109","27.3","4","102","25.5","2","9","4.5","1","2","2","14","300","21.4","23","13"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002408","구운중학교","03","공립","N","","7","174","24.9","7","176","25.1","7","188","26.9","1","9","9","0","0","0","22","547","24.9","40","13.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002409","권선중학교","03","공립","N","","4","80","20","4","94","23.5","4","83","20.8","1","7","7","0","0","0","13","264","20.3","23","11.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002410","남수원중학교","03","공립","N","","11","361","32.8","10","304","30.4","10","303","30.3","1","5","5","0","0","0","32","973","30.4","54","18"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002411","대평중학교","03","공립","N","","12","386","32.2","13","396","30.5","13","393","30.2","1","1","1","0","0","0","39","1176","30.2","70","16.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002412","동성중학교","03","공립","N","","6","156","26","6","169","28.2","7","204","29.1","0","0","0","0","0","0","19","529","27.8","33","16"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002413","동수원중학교","03","공립","N","","8","231","28.9","7","201","28.7","7","193","27.6","0","0","0","0","0","0","22","625","28.4","39","16"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002414","매원중학교","03","공립","N","","6","168","28","5","133","26.6","7","179","25.6","1","3","3","0","0","0","19","483","25.4","33","14.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002415","매향중학교","03","사립","N","","6","175","29.2","6","163","27.2","4","102","25.5","0","0","0","0","0","0","16","440","27.5","29","15.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002416","매현중학교","03","공립","N","","6","152","25.3","6","157","26.2","5","149","29.8","1","2","2","0","0","0","18","460","25.6","34","13.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002417","명인중학교","03","공립","N","","10","313","31.3","10","297","29.7","10","291","29.1","1","9","9","1","5","5","32","915","28.6","56","16.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002418","송원중학교","03","공립","N","","5","134","26.8","4","105","26.3","3","82","27.3","0","0","0","0","0","0","12","321","26.8","22","14.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002419","산남중학교","03","공립","N","","8","227","28.4","10","263","26.3","10","258","25.8","2","13","6.5","1","2","2","31","763","24.6","54","14.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002420","삼일중학교","03","사립","N","","6","176","29.3","5","141","28.2","5","129","25.8","0","0","0","0","0","0","16","446","27.9","29","15.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002421","창용중학교","03","공립","N","","1","19","19","1","17","17","1","24","24","1","7","7","0","0","0","4","67","16.8","13","5.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002422","수성중학교","03","공립","N","","4","119","29.8","5","136","27.2","5","135","27","0","0","0","0","0","0","14","390","27.9","27","14.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002423","수원북중학교","03","공립","N","","3","70","23.3","3","74","24.7","3","76","25.3","2","11","5.5","0","0","0","11","231","21","24","9.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002424","수원제일중학교","03","공립","N","","2","37","18.5","2","24","12","3","62","20.7","2","12","6","0","0","0","9","135","15","18","7.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002425","수원중학교","03","사립","N","","7","229","32.7","7","216","30.9","7","217","31","0","0","0","0","0","0","21","662","31.5","37","17.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002426","수일여자중학교","03","공립","N","","4","95","23.8","4","116","29","5","133","26.6","0","0","0","0","0","0","13","344","26.5","24","14.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002427","수일중학교","03","공립","N","","2","45","22.5","3","63","21","3","62","20.7","0","0","0","0","0","0","8","170","21.3","16","10.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002428","숙지중학교","03","공립","N","","7","204","29.1","7","197","28.1","7","194","27.7","3","19","6.3","0","0","0","24","614","25.6","41","15"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002429","연무중학교","03","공립","N","","12","397","33.1","11","355","32.3","10","302","30.2","1","1","1","0","0","0","34","1055","31","60","17.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002430","영덕중학교","03","공립","N","","10","311","31.1","10","299","29.9","10","296","29.6","1","2","2","1","2","2","32","910","28.4","55","16.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002431","영복여자중학교","03","사립","N","","5","149","29.8","6","176","29.3","5","147","29.4","0","0","0","0","0","0","16","472","29.5","28","16.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002432","영신중학교","03","사립","N","","8","203","25.4","8","205","25.6","9","226","25.1","0","0","0","0","0","0","25","634","25.4","44","14.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002433","영일중학교","03","공립","N","","6","184","30.7","8","227","28.4","8","224","28","0","0","0","0","0","0","22","635","28.9","40","15.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002434","영통중학교","03","공립","N","","3","66","22","3","90","30","3","74","24.7","1","3","3","0","0","0","10","233","23.3","24","9.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002435","원천중학교","03","공립","N","","2","30","15","2","47","23.5","2","32","16","1","5","5","0","0","0","7","114","16.3","16","7.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002436","율전중학교","03","공립","N","","3","97","32.3","4","100","25","5","128","25.6","1","4","4","0","0","0","13","329","25.3","22","15"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002437","율현중학교","03","공립","N","","9","249","27.7","10","266","26.6","10","256","25.6","0","0","0","0","0","0","29","771","26.6","52","14.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002438","이목중학교","03","공립","N","","9","267","29.7","10","282","28.2","10","283","28.3","1","6","6","0","0","0","30","838","27.9","52","16.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002439","천천중학교","03","공립","N","","10","320","32","12","358","29.8","10","305","30.5","0","0","0","0","0","0","32","983","30.7","57","17.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002440","청명중학교","03","공립","N","","7","217","31","5","155","31","5","151","30.2","1","5","5","0","0","0","18","528","29.3","31","17"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002441","태장중학교","03","공립","N","","7","208","29.7","7","209","29.9","6","176","29.3","2","7","3.5","0","0","0","22","600","27.3","38","15.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002442","호매실중학교","03","공립","N","","10","312","31.2","8","236","29.5","8","237","29.6","1","10","10","0","0","0","27","795","29.4","48","16.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002443","화홍중학교","03","공립","N","","9","299","33.2","9","295","32.8","9","295","32.8","0","0","0","0","0","0","27","889","32.9","48","18.5"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002683","경수중학교","03","공립","N","","6","159","26.5","6","152","25.3","5","130","26","2","11","5.5","0","0","0","19","452","23.8","34","13.3"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002684","관산중학교","03","공립","N","","4","60","15","5","84","16.8","7","117","16.7","0","0","0","0","0","0","16","261","16.3","28","9.3"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002685","군자중학교","03","공립","N","","7","198","28.3","7","179","25.6","7","186","26.6","3","14","4.7","1","4","4","25","581","23.2","42","13.8"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002686","대부중학교","03","공립","N","","1","21","21","2","34","17","2","27","13.5","1","6","6","1","5","5","7","93","13.3","15","6.2"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002687","대흥중학교","03","공립","N","","4","121","30.3","5","127","25.4","3","80","26.7","1","5","5","0","0","0","13","333","25.6","22","15.1"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002688","반월중학교","03","공립","N","","4","94","23.5","5","127","25.4","4","98","24.5","1","5","5","0","0","0","14","324","23.1","24","13.5"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002689","별망중학교","03","공립","N","","7","174","24.9","6","158","26.3","5","132","26.4","2","7","3.5","0","0","0","20","471","23.6","34","13.9"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002690","본오중학교","03","공립","N","","10","282","28.2","10","284","28.4","10","286","28.6","2","8","4","0","0","0","32","860","26.9","55","15.6"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002691","상록중학교","03","공립","N","","7","191","27.3","6","171","28.5","7","174","24.9","2","9","4.5","0","0","0","22","545","24.8","38","14.3"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002692","서해중학교","03","공립","N","","7","200","28.6","9","246","27.3","10","270","27","1","6","6","0","0","0","27","722","26.7","49","14.7"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002693","선부중학교","03","공립","N","","7","189","27","6","169","28.2","7","188","26.9","3","15","5","0","0","0","23","561","24.4","39","14.4"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002694","성안중학교","03","공립","N","","7","192","27.4","7","190","27.1","8","216","27","2","12","6","0","0","0","24","610","25.4","42","14.5"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002695","한국글로벌중학교","03","사립","N","","2","57","28.5","2","61","30.5","2","40","20","1","3","3","0","0","0","7","161","23","16","10.1"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002696","성포중학교","03","공립","N","","6","164","27.3","6","163","27.2","6","158","26.3","1","3","3","1","4","4","20","492","24.6","33","14.9"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002697","소래중학교","03","공립","N","","10","309","30.9","10","299","29.9","9","270","30","1","5","5","0","0","0","30","883","29.4","52","17"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002698","송운중학교","03","공립","N","","7","195","27.9","5","124","24.8","6","163","27.2","2","7","3.5","0","0","0","20","489","24.5","36","13.6"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002699","송호중학교","03","공립","N","","7","185","26.4","7","190","27.1","6","160","26.7","1","4","4","0","0","0","21","539","25.7","36","15"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002700","시곡중학교","03","공립","N","","10","281","28.1","11","312","28.4","11","308","28","3","14","4.7","1","2","2","36","917","25.5","59","15.5"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002701","시흥은행중학교","03","공립","N","","11","336","30.5","11","336","30.5","12","367","30.6","2","7","3.5","0","0","0","36","1046","29.1","62","16.9"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002702","시흥중학교","03","공립","N","","8","224","28","6","170","28.3","7","198","28.3","2","12","6","0","0","0","23","604","26.3","39","15.5"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002703","신천중학교","03","공립","N","","3","84","28","3","63","21","4","88","22","3","15","5","0","0","0","13","250","19.2","24","10.4"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002704","안산부곡중학교","03","공립","N","","5","132","26.4","6","152","25.3","5","138","27.6","2","12","6","0","0","0","18","434","24.1","30","14.5"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002705","안산중학교","03","사립","N","","3","65","21.7","3","63","21","2","52","26","0","0","0","0","0","0","8","180","22.5","19","9.5"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002706","양지중학교","03","공립","N","","11","300","27.3","12","338","28.2","12","324","27","0","0","0","0","0","0","35","962","27.5","60","16"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002707","연성중학교","03","공립","N","","5","121","24.2","6","150","25","6","154","25.7","2","11","5.5","0","0","0","19","436","22.9","32","13.6"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002708","와동중학교","03","공립","N","","6","145","24.2","6","136","22.7","6","161","26.8","3","16","5.3","0","0","0","21","458","21.8","36","12.7"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002709","원곡중학교","03","공립","N","","12","370","30.8","12","366","30.5","11","337","30.6","2","12","6","0","0","0","37","1085","29.3","63","17.2"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002710","원일중학교","03","공립","N","","9","263","29.2","9","261","29","9","263","29.2","2","13","6.5","0","0","0","29","800","27.6","48","16.7"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002711","장곡중학교","03","공립","N","","5","133","26.6","8","206","25.8","6","152","25.3","3","14","4.7","0","0","0","22","505","23","38","13.3"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002712","정왕중학교","03","공립","N","","7","200","28.6","8","221","27.6","7","202","28.9","2","8","4","0","0","0","24","631","26.3","41","15.4"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002713","중앙중학교","03","공립","N","","10","269","26.9","10","259","25.9","10","273","27.3","1","6","6","0","0","0","31","807","26","53","15.2"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002714","함현중학교","03","공립","N","","6","155","25.8","7","187","26.7","7","201","28.7","1","5","5","0","0","0","21","548","26.1","36","15.2"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002917","공도중학교","03","공립","N","","11","337","30.6","10","317","31.7","10","315","31.5","2","11","5.5","0","0","0","33","980","29.7","56","17.5"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002918","명륜여자중학교","03","사립","N","","5","142","28.4","5","142","28.4","5","143","28.6","0","0","0","0","0","0","15","427","28.5","27","15.8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002919","서운중학교","03","공립","N","","1","20","20","1","12","12","1","19","19","1","4","4","0","0","0","4","55","13.8","11","5"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002920","안성여자중학교","03","공립","N","","7","195","27.9","6","164","27.3","6","165","27.5","2","12","6","0","0","0","21","536","25.5","34","15.8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002921","안성중학교","03","공립","N","","8","230","28.8","6","155","25.8","6","171","28.5","2","11","5.5","0","0","0","22","567","25.8","37","15.3"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002922","안청중학교","03","사립","N","","5","143","28.6","5","132","26.4","5","146","29.2","0","0","0","0","0","0","15","421","28.1","26","16.2"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002923","양성중학교","03","공립","N","","1","20","20","1","16","16","1","21","21","1","4","4","1","3","3","5","64","12.8","13","4.9"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002924","일죽중학교","03","공립","N","","1","33","33","1","14","14","1","21","21","0","0","0","0","0","0","3","68","22.7","11","6.2"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002925","죽산중학교","03","공립","N","","2","40","20","2","37","18.5","2","41","20.5","1","2","2","0","0","0","7","120","17.1","17","7.1"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003014","과천문원중학교","03","공립","N","","12","365","30.4","13","394","30.3","13","389","29.9","1","5","5","0","0","0","39","1153","29.6","67","17.2"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003016","과천중학교","03","공립","N","","10","294","29.4","10","306","30.6","10","303","30.3","2","8","4","0","0","0","32","911","28.5","56","16.3"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003017","인덕원중학교","03","공립","N","","3","79","26.3","4","98","24.5","3","60","20","1","5","5","0","0","0","11","242","22","21","11.5"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003018","관양중학교","03","공립","N","","4","110","27.5","4","116","29","5","123","24.6","1","4","4","0","0","0","14","353","25.2","24","14.7"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003019","귀인중학교","03","공립","N","","13","399","30.7","13","400","30.8","13","394","30.3","0","0","0","0","0","0","39","1193","30.6","70","17"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003020","근명중학교","03","사립","N","","6","166","27.7","8","198","24.8","7","172","24.6","0","0","0","0","0","0","21","536","25.5","37","14.5"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003021","대안여자중학교","03","공립","N","","7","207","29.6","6","186","31","7","193","27.6","0","0","0","0","0","0","20","586","29.3","35","16.7"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003022","대안중학교","03","공립","N","","6","166","27.7","6","183","30.5","5","153","30.6","0","0","0","0","0","0","17","502","29.5","30","16.7"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003024","범계중학교","03","공립","N","","8","235","29.4","8","242","30.3","8","239","29.9","3","17","5.7","0","0","0","27","733","27.1","47","15.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003025","부림중학교","03","공립","N","","9","267","29.7","9","254","28.2","7","199","28.4","2","8","4","0","0","0","27","728","27","48","15.2"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003026","부안중학교","03","공립","N","","6","183","30.5","7","216","30.9","7","195","27.9","1","2","2","0","0","0","21","596","28.4","36","16.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003029","성문중학교","03","사립","N","","3","81","27","3","78","26","3","79","26.3","0","0","0","0","0","0","9","238","26.4","20","11.9"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003030","신기중학교","03","공립","N","","10","301","30.1","8","246","30.8","7","206","29.4","1","6","6","0","0","0","26","759","29.2","46","16.5"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003031","신성중학교","03","사립","N","","8","216","27","9","226","25.1","8","222","27.8","0","0","0","0","0","0","25","664","26.6","44","15.1"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003032","신안중학교","03","공립","N","","3","75","25","3","79","26.3","4","86","21.5","0","0","0","0","0","0","10","240","24","19","12.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003033","안양부흥중학교","03","공립","N","","12","365","30.4","12","370","30.8","12","366","30.5","1","8","8","0","0","0","37","1109","30","65","17.1"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003035","안양서중학교","03","공립","N","","3","52","17.3","3","59","19.7","3","60","20","2","7","3.5","0","0","0","11","178","16.2","21","8.5"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003036","안양여자중학교","03","사립","N","","5","135","27","5","140","28","5","126","25.2","0","0","0","0","0","0","15","401","26.7","26","15.4"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003037","안양중학교","03","공립","N","","5","126","25.2","6","137","22.8","6","143","23.8","1","6","6","0","0","0","18","412","22.9","31","13.3"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003038","연현중학교","03","공립","N","","9","240","26.7","9","214","23.8","9","232","25.8","2","9","4.5","0","0","0","29","695","24","49","14.2"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003039","평촌중학교","03","공립","N","","14","433","30.9","14","429","30.6","13","399","30.7","0","0","0","0","0","0","41","1261","30.8","72","17.5"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003041","호계중학교","03","공립","N","","7","214","30.6","7","191","27.3","7","176","25.1","0","0","0","0","0","0","21","581","27.7","38","15.3"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003199","강하중학교","03","공립","N","","1","14","14","1","10","10","1","12","12","1","2","2","0","0","0","4","38","9.5","12","3.2"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003200","개군중학교","03","사립","N","","2","32","16","2","30","15","2","41","20.5","1","2","2","0","0","0","7","105","15","17","6.2"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003201","국수중학교","03","공립","N","","1","28","28","1","18","18","2","40","20","0","0","0","0","0","0","4","86","21.5","13","6.6"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003202","양수중학교","03","공립","N","","2","52","26","2","47","23.5","2","50","25","1","4","4","0","0","0","7","153","21.9","15","10.2"
