"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001911","중원중학교","03","공립","N","","6","145","24.2","7","168","24","7","169","24.1","2","14","7","0","0","0","22","496","22.5","38","13.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001912","중흥중학교","03","공립","N","","9","252","28","9","253","28.1","9","251","27.9","0","0","0","0","0","0","27","756","28","47","16.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002174","금광중학교","03","공립","N","","6","164","27.3","7","185","26.4","7","194","27.7","2","11","5.5","0","0","0","22","554","25.2","38","14.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002176","내정중학교","03","공립","N","","10","319","31.9","10","314","31.4","11","343","31.2","0","0","0","0","0","0","31","976","31.5","54","18.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002177","대원중학교","03","공립","N","","3","74","24.7","3","70","23.3","3","64","21.3","0","0","0","0","0","0","9","208","23.1","18","11.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002178","매송중학교","03","공립","N","","5","153","30.6","5","156","31.2","6","175","29.2","0","0","0","0","0","0","16","484","30.3","28","17.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002180","백현중학교","03","공립","N","","7","221","31.6","9","285","31.7","8","253","31.6","1","5","5","0","0","0","25","764","30.6","43","17.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002181","분당중학교","03","공립","N","","4","128","32","4","123","30.8","5","157","31.4","1","4","4","0","0","0","14","412","29.4","25","16.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002182","불곡중학교","03","공립","N","","7","220","31.4","8","245","30.6","8","252","31.5","1","5","5","0","0","0","24","722","30.1","42","17.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002183","상원여자중학교","03","공립","N","","4","88","22","3","58","19.3","4","86","21.5","0","0","0","0","0","0","11","232","21.1","20","11.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002184","서현중학교","03","공립","N","","12","382","31.8","11","349","31.7","12","383","31.9","1","1","1","0","0","0","36","1115","31","62","18"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002185","성남동중학교","03","공립","N","","7","183","26.1","7","193","27.6","8","195","24.4","2","13","6.5","0","0","0","24","584","24.3","42","13.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002186","성남문원중학교","03","공립","N","","3","55","18.3","3","58","19.3","3","60","20","1","4","4","0","0","0","10","177","17.7","19","9.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002187","성남서중학교","03","공립","N","","7","190","27.1","7","183","26.1","7","181","25.9","2","15","7.5","1","1","1","24","570","23.8","42","13.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002188","성남여자중학교","03","공립","N","","6","160","26.7","5","117","23.4","6","144","24","2","11","5.5","0","0","0","19","432","22.7","33","13.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002189","성남중학교","03","공립","N","","3","82","27.3","3","64","21.3","3","56","18.7","0","0","0","0","0","0","9","202","22.4","18","11.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002190","동광중학교","03","사립","N","","4","87","21.8","3","59","19.7","3","68","22.7","1","10","10","0","0","0","11","224","20.4","21","10.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002191","성일중학교","03","사립","N","","8","221","27.6","8","223","27.9","8","226","28.3","0","0","0","0","0","0","24","670","27.9","42","16"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002192","송림중학교","03","사립","N","","3","96","32","3","99","33","4","110","27.5","0","0","0","0","0","0","10","305","30.5","19","16.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002193","수내중학교","03","공립","N","","11","351","31.9","11","352","32","11","362","32.9","0","0","0","0","0","0","33","1065","32.3","59","18.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002194","숭신중학교","03","사립","N","","2","52","26","3","60","20","3","62","20.7","0","0","0","0","0","0","8","174","21.8","16","10.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002195","야탑중학교","03","공립","N","","9","283","31.4","9","280","31.1","9","283","31.4","2","10","5","0","0","0","29","856","29.5","51","16.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002196","양영중학교","03","공립","N","","7","225","32.1","8","249","31.1","7","221","31.6","1","1","1","0","0","0","23","696","30.3","40","17.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002198","영성중학교","03","공립","N","","3","73","24.3","3","67","22.3","3","72","24","2","8","4","0","0","0","11","220","20","20","11"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002199","은행중학교","03","공립","N","","3","82","27.3","4","102","25.5","5","128","25.6","2","8","4","0","0","0","14","320","22.9","25","12.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002200","이매중학교","03","공립","N","","10","320","32","10","318","31.8","9","291","32.3","0","0","0","0","0","0","29","929","32","52","17.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002201","장안중학교","03","공립","N","","6","174","29","4","109","27.3","5","130","26","0","0","0","0","0","0","15","413","27.5","27","15.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002202","정자중학교","03","공립","N","","5","159","31.8","3","94","31.3","4","126","31.5","1","5","5","0","0","0","13","384","29.5","22","17.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002206","태평중학교","03","공립","N","","7","175","25","7","184","26.3","8","206","25.8","2","12","6","0","0","0","24","577","24","41","14.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002207","풍생중학교","03","사립","N","","5","137","27.4","5","135","27","5","137","27.4","0","0","0","0","0","0","15","409","27.3","26","15.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002208","하탑중학교","03","공립","N","","5","152","30.4","5","138","27.6","6","164","27.3","2","9","4.5","0","0","0","18","463","25.7","30","15.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002406","고색중학교","03","공립","N","","3","67","22.3","4","87","21.8","3","60","20","3","13","4.3","1","4","4","14","231","16.5","24","9.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002407","곡선중학교","03","공립","N","","3","67","22.3","3","74","24.7","4","105","26.3","2","11","5.5","1","2","2","13","259","19.9","23","11.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002408","구운중학교","03","공립","N","","6","164","27.3","7","177","25.3","7","181","25.9","1","9","9","0","0","0","21","531","25.3","39","13.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002409","권선중학교","03","공립","N","","4","81","20.3","4","83","20.8","4","93","23.3","2","8","4","0","0","0","14","265","18.9","25","10.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002410","남수원중학교","03","공립","N","","10","325","32.5","11","362","32.9","10","299","29.9","1","5","5","0","0","0","32","991","31","56","17.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002411","대평중학교","03","공립","N","","12","379","31.6","12","383","31.9","13","395","30.4","1","8","8","0","0","0","38","1165","30.7","70","16.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002412","동성중학교","03","공립","N","","7","203","29","6","160","26.7","6","172","28.7","0","0","0","0","0","0","19","535","28.2","34","15.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002413","동수원중학교","03","공립","N","","7","201","28.7","8","227","28.4","7","200","28.6","0","0","0","0","0","0","22","628","28.5","39","16.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002414","매원중학교","03","공립","N","","4","111","27.8","6","160","26.7","5","140","28","1","3","3","0","0","0","16","414","25.9","27","15.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002415","매향중학교","03","사립","N","","4","120","30","6","164","27.3","6","158","26.3","0","0","0","0","0","0","16","442","27.6","30","14.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002416","매현중학교","03","공립","N","","5","134","26.8","6","152","25.3","6","154","25.7","1","4","4","0","0","0","18","444","24.7","34","13.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002417","명인중학교","03","공립","N","","10","317","31.7","10","316","31.6","10","290","29","1","8","8","1","4","4","32","935","29.2","57","16.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002418","송원중학교","03","공립","N","","5","137","27.4","5","135","27","4","101","25.3","0","0","0","0","0","0","14","373","26.6","27","13.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002419","산남중학교","03","공립","N","","10","271","27.1","8","224","28","10","266","26.6","2","14","7","1","3","3","31","778","25.1","54","14.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002420","삼일중학교","03","사립","N","","5","152","30.4","6","171","28.5","5","137","27.4","0","0","0","0","0","0","16","460","28.8","29","15.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002421","창용중학교","03","공립","N","","1","22","22","1","19","19","1","17","17","1","8","8","0","0","0","4","66","16.5","13","5.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002422","수성중학교","03","공립","N","","5","149","29.8","4","119","29.8","5","136","27.2","0","0","0","0","0","0","14","404","28.9","26","15.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002423","수원북중학교","03","공립","N","","3","72","24","3","72","24","3","73","24.3","3","14","4.7","0","0","0","12","231","19.3","25","9.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002424","수원제일중학교","03","공립","N","","1","25","25","2","41","20.5","2","23","11.5","2","13","6.5","0","0","0","7","102","14.6","16","6.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002425","수원중학교","03","사립","N","","6","186","31","8","224","28","7","213","30.4","0","0","0","0","0","0","21","623","29.7","36","17.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002426","수일여자중학교","03","공립","N","","5","145","29","4","94","23.5","4","117","29.3","0","0","0","0","0","0","13","356","27.4","23","15.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002427","수일중학교","03","공립","N","","2","53","26.5","2","42","21","3","62","20.7","0","0","0","0","0","0","7","157","22.4","15","10.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002428","숙지중학교","03","공립","N","","7","205","29.3","7","202","28.9","7","201","28.7","3","16","5.3","0","0","0","24","624","26","40","15.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002429","연무중학교","03","공립","N","","10","328","32.8","12","394","32.8","11","359","32.6","1","4","4","0","0","0","34","1085","31.9","60","18.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002430","영덕중학교","03","공립","N","","10","312","31.2","10","305","30.5","10","304","30.4","1","3","3","1","3","3","32","927","29","55","16.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002431","영복여자중학교","03","사립","N","","5","153","30.6","5","148","29.6","6","175","29.2","0","0","0","0","0","0","16","476","29.8","31","15.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002432","영신중학교","03","사립","N","","9","231","25.7","8","201","25.1","8","207","25.9","0","0","0","0","0","0","25","639","25.6","44","14.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002433","영일중학교","03","공립","N","","7","214","30.6","6","177","29.5","8","233","29.1","0","0","0","0","0","0","21","624","29.7","38","16.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002434","영통중학교","03","공립","N","","3","57","19","3","69","23","4","89","22.3","1","3","3","0","0","0","11","218","19.8","20","10.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002435","원천중학교","03","공립","N","","2","37","18.5","2","31","15.5","2","48","24","2","9","4.5","0","0","0","8","125","15.6","17","7.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002436","율전중학교","03","공립","N","","3","74","24.7","4","98","24.5","4","97","24.3","1","4","4","0","0","0","12","273","22.8","20","13.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002437","율현중학교","03","공립","N","","9","252","28","9","250","27.8","10","264","26.4","0","0","0","0","0","0","28","766","27.4","50","15.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002438","이목중학교","03","공립","N","","9","284","31.6","9","280","31.1","9","280","31.1","1","5","5","0","0","0","28","849","30.3","49","17.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002439","천천중학교","03","공립","N","","10","320","32","10","321","32.1","12","357","29.8","0","0","0","0","0","0","32","998","31.2","56","17.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002440","청명중학교","03","공립","N","","7","198","28.3","7","215","30.7","5","153","30.6","1","2","2","0","0","0","20","568","28.4","36","15.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002441","태장중학교","03","공립","N","","7","204","29.1","7","209","29.9","7","206","29.4","2","7","3.5","0","0","0","23","626","27.2","41","15.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002442","호매실중학교","03","공립","N","","10","345","34.5","10","307","30.7","8","233","29.1","1","9","9","0","0","0","29","894","30.8","51","17.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002443","화홍중학교","03","공립","N","","9","297","33","9","296","32.9","9","289","32.1","0","0","0","0","0","0","27","882","32.7","47","18.8"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002683","경수중학교","03","공립","N","","6","141","23.5","6","155","25.8","6","150","25","2","14","7","0","0","0","20","460","23","35","13.1"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002684","관산중학교","03","공립","N","","4","71","17.8","4","69","17.3","8","141","17.6","0","0","0","0","0","0","16","281","17.6","28","10"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002685","군자중학교","03","공립","N","","7","194","27.7","7","187","26.7","7","177","25.3","3","14","4.7","1","3","3","25","575","23","43","13.4"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002686","대부중학교","03","공립","N","","2","34","17","1","21","21","2","37","18.5","1","3","3","1","3","3","7","98","14","15","6.5"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002687","대흥중학교","03","공립","N","","2","56","28","4","116","29","5","126","25.2","1","7","7","0","0","0","12","305","25.4","21","14.5"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002688","반월중학교","03","공립","N","","4","105","26.3","4","92","23","5","124","24.8","1","3","3","0","0","0","14","324","23.1","24","13.5"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002689","별망중학교","03","공립","N","","7","178","25.4","7","177","25.3","6","156","26","2","11","5.5","0","0","0","22","522","23.7","37","14.1"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002690","본오중학교","03","공립","N","","8","231","28.9","10","276","27.6","10","284","28.4","3","17","5.7","0","0","0","31","808","26.1","53","15.2"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002691","상록중학교","03","공립","N","","6","161","26.8","7","193","27.6","6","172","28.7","2","8","4","0","0","0","21","534","25.4","34","15.7"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002692","서해중학교","03","공립","N","","10","283","28.3","7","199","28.4","9","242","26.9","2","12","6","0","0","0","28","736","26.3","49","15"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002693","선부중학교","03","공립","N","","7","200","28.6","7","192","27.4","6","168","28","3","16","5.3","0","0","0","23","576","25","39","14.8"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002694","성안중학교","03","공립","N","","7","158","22.6","7","188","26.9","8","244","30.5","2","13","6.5","0","0","0","24","603","25.1","43","14"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002695","한국글로벌중학교","03","사립","N","","2","58","29","2","53","26.5","2","59","29.5","1","1","1","0","0","0","7","171","24.4","16","10.7"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002696","성포중학교","03","공립","N","","6","166","27.7","6","164","27.3","6","158","26.3","1","5","5","1","4","4","20","497","24.9","34","14.6"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002697","소래중학교","03","공립","N","","12","362","30.2","10","302","30.2","10","297","29.7","2","9","4.5","0","0","0","34","970","28.5","57","17"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002698","송운중학교","03","공립","N","","6","164","27.3","7","192","27.4","5","124","24.8","2","8","4","0","0","0","20","488","24.4","34","14.4"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002699","송호중학교","03","공립","N","","6","159","26.5","7","193","27.6","7","187","26.7","1","3","3","0","0","0","21","542","25.8","37","14.6"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002700","시곡중학교","03","공립","N","","10","292","29.2","10","281","28.1","11","305","27.7","3","18","6","1","3","3","35","899","25.7","58","15.5"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002701","시흥은행중학교","03","공립","N","","12","368","30.7","11","332","30.2","11","326","29.6","2","7","3.5","0","0","0","36","1033","28.7","64","16.1"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002702","시흥중학교","03","공립","N","","7","186","26.6","8","225","28.1","6","168","28","3","17","5.7","0","0","0","24","596","24.8","42","14.2"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002703","신천중학교","03","공립","N","","3","75","25","4","83","20.8","3","64","21.3","4","15","3.8","0","0","0","14","237","16.9","25","9.5"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002704","안산부곡중학교","03","공립","N","","5","138","27.6","5","124","24.8","6","154","25.7","2","14","7","0","0","0","18","430","23.9","31","13.9"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002705","안산중학교","03","사립","N","","3","64","21.3","3","63","21","3","64","21.3","0","0","0","0","0","0","9","191","21.2","19","10.1"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002706","양지중학교","03","공립","N","","11","294","26.7","11","302","27.5","12","331","27.6","0","0","0","0","0","0","34","927","27.3","60","15.5"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002707","연성중학교","03","공립","N","","5","130","26","5","123","24.6","6","151","25.2","2","10","5","0","0","0","18","414","23","31","13.4"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002708","와동중학교","03","공립","N","","6","164","27.3","6","138","23","6","135","22.5","3","19","6.3","0","0","0","21","456","21.7","36","12.7"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002709","원곡중학교","03","공립","N","","11","337","30.6","12","368","30.7","12","365","30.4","2","13","6.5","0","0","0","37","1083","29.3","64","16.9"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002710","원일중학교","03","공립","N","","9","273","30.3","9","265","29.4","9","261","29","2","15","7.5","0","0","0","29","814","28.1","50","16.3"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002711","장곡중학교","03","공립","N","","8","210","26.3","5","138","27.6","8","209","26.1","2","9","4.5","0","0","0","23","566","24.6","40","14.2"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002712","정왕중학교","03","공립","N","","7","199","28.4","7","199","28.4","8","225","28.1","2","13","6.5","0","0","0","24","636","26.5","41","15.5"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002713","중앙중학교","03","공립","N","","10","268","26.8","10","272","27.2","10","254","25.4","1","6","6","0","0","0","31","800","25.8","53","15.1"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002714","함현중학교","03","공립","N","","7","198","28.3","6","160","26.7","7","181","25.9","1","5","5","0","0","0","21","544","25.9","36","15.1"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002917","공도중학교","03","공립","N","","11","372","33.8","11","346","31.5","10","327","32.7","2","11","5.5","0","0","0","34","1056","31.1","57","18.5"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002918","명륜여자중학교","03","사립","N","","5","145","29","5","143","28.6","5","143","28.6","0","0","0","0","0","0","15","431","28.7","27","16"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002919","서운중학교","03","공립","N","","1","9","9","1","20","20","1","14","14","1","3","3","0","0","0","4","46","11.5","12","3.8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002920","안성여자중학교","03","공립","N","","7","203","29","7","194","27.7","6","162","27","2","9","4.5","0","0","0","22","568","25.8","36","15.8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002921","안성중학교","03","공립","N","","7","199","28.4","8","231","28.9","6","149","24.8","2","13","6.5","0","0","0","23","592","25.7","40","14.8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002922","안청중학교","03","사립","N","","5","144","28.8","5","145","29","5","134","26.8","0","0","0","0","0","0","15","423","28.2","26","16.3"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002923","양성중학교","03","공립","N","","1","13","13","1","20","20","1","15","15","1","3","3","1","2","2","5","53","10.6","13","4.1"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002924","일죽중학교","03","공립","N","","1","22","22","1","26","26","1","14","14","0","0","0","0","0","0","3","62","20.7","11","5.6"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002925","죽산중학교","03","공립","N","","2","36","18","2","40","20","2","40","20","1","2","2","0","0","0","7","118","16.9","16","7.4"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003014","과천문원중학교","03","공립","N","","13","401","30.8","12","355","29.6","13","381","29.3","1","4","4","0","0","0","39","1141","29.3","68","16.8"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003016","과천중학교","03","공립","N","","9","244","27.1","10","286","28.6","10","290","29","2","7","3.5","0","0","0","31","827","26.7","54","15.3"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003017","인덕원중학교","03","공립","N","","3","52","17.3","3","75","25","4","99","24.8","1","4","4","0","0","0","11","230","20.9","20","11.5"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003018","관양중학교","03","공립","N","","4","112","28","4","111","27.8","4","113","28.3","1","3","3","0","0","0","13","339","26.1","22","15.4"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003019","귀인중학교","03","공립","N","","13","403","31","13","403","31","13","400","30.8","0","0","0","0","0","0","39","1206","30.9","70","17.2"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003020","근명중학교","03","사립","N","","6","168","28","7","174","24.9","8","208","26","0","0","0","0","0","0","21","550","26.2","37","14.9"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003021","대안여자중학교","03","공립","N","","7","217","31","7","210","30","6","185","30.8","0","0","0","0","0","0","20","612","30.6","37","16.5"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003022","대안중학교","03","공립","N","","6","175","29.2","6","162","27","6","186","31","0","0","0","0","0","0","18","523","29.1","32","16.3"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003024","범계중학교","03","공립","N","","11","337","30.6","8","243","30.4","8","238","29.8","3","18","6","0","0","0","30","836","27.9","51","16.4"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003025","부림중학교","03","공립","N","","8","235","29.4","9","265","29.4","9","272","30.2","1","3","3","0","0","0","27","775","28.7","48","16.1"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003026","부안중학교","03","공립","N","","7","199","28.4","6","185","30.8","7","216","30.9","1","3","3","0","0","0","21","603","28.7","37","16.3"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003029","성문중학교","03","사립","N","","3","68","22.7","3","77","25.7","3","74","24.7","0","0","0","0","0","0","9","219","24.3","21","10.4"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003030","신기중학교","03","공립","N","","10","313","31.3","10","305","30.5","8","246","30.8","1","4","4","0","0","0","29","868","29.9","50","17.4"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003031","신성중학교","03","사립","N","","8","216","27","8","214","26.8","9","231","25.7","0","0","0","0","0","0","25","661","26.4","44","15"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003032","신안중학교","03","공립","N","","2","52","26","3","74","24.7","3","77","25.7","0","0","0","0","0","0","8","203","25.4","16","12.7"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003033","안양부흥중학교","03","공립","N","","12","371","30.9","12","365","30.4","12","371","30.9","1","7","7","0","0","0","37","1114","30.1","67","16.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003035","안양서중학교","03","공립","N","","3","53","17.7","3","51","17","3","58","19.3","2","11","5.5","0","0","0","11","173","15.7","20","8.7"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003036","안양여자중학교","03","사립","N","","5","131","26.2","5","132","26.4","5","135","27","0","0","0","0","0","0","15","398","26.5","26","15.3"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003037","안양중학교","03","공립","N","","5","117","23.4","5","122","24.4","5","132","26.4","2","10","5","0","0","0","17","381","22.4","28","13.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003038","연현중학교","03","공립","N","","10","263","26.3","9","240","26.7","8","211","26.4","3","13","4.3","0","0","0","30","727","24.2","51","14.3"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003039","평촌중학교","03","공립","N","","13","401","30.8","14","430","30.7","14","432","30.9","0","0","0","0","0","0","41","1263","30.8","72","17.5"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003041","호계중학교","03","공립","N","","9","277","30.8","8","232","29","7","212","30.3","1","1","1","0","0","0","25","722","28.9","44","16.4"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003199","강하중학교","03","공립","N","","1","12","12","1","14","14","1","10","10","1","3","3","0","0","0","4","39","9.8","12","3.3"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003200","개군중학교","03","사립","N","","2","37","18.5","2","35","17.5","2","34","17","1","3","3","0","0","0","7","109","15.6","16","6.8"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003201","국수중학교","03","공립","N","","1","26","26","1","25","25","1","20","20","0","0","0","0","0","0","3","71","23.7","12","5.9"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003202","양수중학교","03","공립","N","","2","59","29.5","2","55","27.5","2","47","23.5","1","2","2","0","0","0","7","163","23.3","15","10.9"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003203","단월중학교","03","사립","N","","1","33","33","2","31","15.5","2","35","17.5","1","3","3","0","0","0","6","102","17","17","6"
